,0
580,-0.822890613
581,0.919313035
582,-0.157704843
583,2.923356016
584,-1.401835898
585,-1.18278952
586,-0.174018486
587,-0.045626912
588,51.6206511
589,-0.718039258
590,-0.890310459
591,-1.249869422
592,-0.527570763
593,-0.271376438
594,-0.723260616
595,3.571514972
596,-0.521068831
597,-1.114329167
598,0.066587083
599,-0.240470098
600,-0.918858029
601,-1.248470106
602,36.77824662
603,3.638816934
604,-0.867934187
605,-1.175865914
606,0.055907188
607,0.428060918
608,5.233219032
609,0.056815854
610,-0.109356987
611,-0.388822954
612,5.315112925
613,0.543463451
614,-0.563089644
615,2.16478841
616,-0.627194599
617,-0.344479396
618,-1.206484971
619,7.820791994
620,-0.705003287
621,-0.316074528
622,7.055961771
623,7.175772135
624,3.202633911
625,1.090546786
626,18.30913529
627,-0.390735982
628,-0.842986966
629,-1.054475194
630,-0.598843617
631,0.551366974
632,-1.414005881
633,-0.826213877
634,0.128226037
635,55.85330156
636,-1.215722464
637,4.053287796
638,1.746982715
639,-0.865259096
640,1.955105071
641,11.64734245
642,7.281781357
643,0.376128433
644,-0.456926569
645,-0.372812287
646,-0.831116637
647,-0.659111757
648,-1.46919495
649,0.270386537
650,4.836234702
651,15.72095564
652,-0.856264244
653,1.287913448
654,0.696649081
655,4.85190624
656,-1.627334323
657,9.085262588
658,15.73999545
659,10.91897825
660,-0.116187915
661,-0.747546851
662,-0.730046593
663,-0.05186777
664,21.58564866
665,11.57084996
666,-1.63496735
667,7.069637288
668,26.23793586
669,-0.796414368
670,5.97254795
671,-0.283943092
672,37.73075446
673,1.263338791
674,5.08989381
675,7.511953955
676,2.159440598
677,-1.025351892
678,-0.617851175
679,-1.190361678
680,2.367655589
681,7.492742105
682,-0.85360165
683,-0.285415942
684,1.754866853
685,-0.583871122
686,-0.405648472
687,-1.7896065
688,5.861896148
689,-0.767892674
690,0.127598888
691,-0.393179868
692,1.426125469
693,-0.522354011
694,-0.638591284
695,8.802035433
696,1.913605003
697,-0.594315074
698,-0.78051124
699,4.348062907
700,-0.898561479
701,-0.396603686
702,0.347664881
703,3.814322246
704,-0.870819342
705,0.244549492
706,0.042173636
707,0.163188525
708,-0.254061108
709,1.49932923
710,-0.501019394
711,-0.621695853
712,2.418003837
713,4.850371463
714,43.82202363
715,-0.31636298
716,15.65933336
717,12.66354744
718,-0.093993297
719,38.40712035
720,-0.403699841
721,24.257811
722,-0.050468705
723,4.846104062
724,-1.884590708
725,0.638931887
726,6.914123642
727,-0.07485268
728,9.718066088
729,-0.811146361
730,14.49570166
731,-0.178964841
732,-0.922667628
733,-0.514116067
734,-0.28415719
735,1.766747441
736,0.909674492
737,0.924384889
738,-0.729266606
739,-0.746503532
740,-1.944690638
741,-1.783638035
742,-0.062763653
743,0.508251097
744,0.484659581
745,-1.703483693
746,7.522149795
747,10.1997498
748,-1.041850908
749,3.289369097
750,-1.082244988
751,-0.397020717
752,-0.587292154
753,21.85652282
754,-0.506877287
755,-0.688217177
756,-0.326715322
757,8.679712776
758,0.10593018
759,1.082598328
760,26.86259077
761,0.037959056
762,20.3821129
763,11.20125302
764,3.587659029
765,5.834078767
766,15.43956926
767,27.68344244
768,-1.07584112
769,-0.073779661
770,-0.810627171
771,2.251548726
772,-0.518734712
773,13.45927784
774,14.46950739
775,2.415045173
776,-1.590076345
777,-0.945904363
778,-0.852268372
779,-1.038571865
780,0.326642052
781,0.307787816
782,0.278800326
783,-0.741976554
784,1.923988405
785,1.9423639
786,-1.120804417
787,-1.370416863
788,6.397821092
789,4.692751052
790,-1.185455174
791,-0.20908166
792,-1.017981795
793,9.135524549
794,-0.180284242
795,-0.988604972
796,0.610805457
797,5.723620592
798,0.585890661
799,1.340014797
800,0.344563363
801,-0.191336482
802,2.2618934
803,-0.748327074
804,1.930462171
805,9.299972231
806,-0.987838321
807,19.92061368
808,23.71719516
809,0.156591498
810,14.74588879
811,3.229823057
812,1.922370122
813,-1.649159452
814,2.397666338
815,-0.612137032
816,-0.855208644
817,9.561639737
818,1.210752881
819,12.84617636
820,0.246614569
821,-0.417307533
822,16.73183875
823,-0.157774483
824,20.92035163
825,0.161927589
826,-0.35723741
827,7.278064465
828,0.032179157
829,0.244152606
830,3.918764214
831,0.094360029
832,-0.631017154
833,8.189558572
834,1.366006392
835,-0.693493736
836,-0.474268141
837,-0.371710114
838,0.352028941
839,-1.0565337
840,0.84309804
841,7.009896322
842,11.1025497
843,0.179059107
844,5.610121904
845,-1.111532177
846,-0.022705365
847,23.64978803
848,-0.953525816
849,4.379925978
850,-0.158775071
851,2.605582867
852,-0.379396943
853,9.745567317
854,-0.076780737
855,-0.990395488
856,-0.947944331
857,-1.088719107
858,-1.110782134
859,9.220127446
860,0.749421271
861,-0.783278412
862,-0.603592739
863,-0.740402784
864,-0.01713189
865,6.360338413
866,12.23935182
867,-1.28543838
868,8.295822958
869,0.459285897
870,2.338223879
871,-0.843291294
872,-0.414389125
873,-0.631379645
874,-0.107507324
875,3.638022932
876,18.02132354
877,5.73547253
878,2.884077898
879,-0.161537685
880,12.47433146
881,-0.734438851
882,-1.718967905
883,12.822093
884,-1.173893023
885,2.569545737
886,6.676543453
887,2.348212178
888,1.176783254
889,14.04731728
890,-0.248405203
891,-0.322233508
892,-1.569761925
893,19.6533215
894,-0.50299169
895,-0.542961939
896,23.53863694
897,-0.740532232
898,5.610296584
899,0.468428894
900,-0.50033328
901,6.939290571
902,-0.344406034
903,-0.766368724
904,-0.076620236
905,-0.340622808
906,24.19322312
907,0.17159796
908,3.739973461
909,-0.104630843
910,-1.129007108
911,0.766702223
912,2.627571221
913,2.23030666
914,2.447637188
915,19.28592893
916,2.524565055
917,26.39092817
918,1.562320022
919,3.237561682
920,-0.465171416
921,0.002022376
922,-0.575958872
923,-1.035967864
924,3.747284153
925,0.859474042
926,-0.716894398
927,5.577157102
928,0.185432486
929,21.57694023
930,-0.587775727
931,-0.814826022
932,-0.493681151
933,0.280209112
934,0.297982888
935,-0.111577909
936,-0.327557946
937,6.809556656
938,-0.371420308
939,-0.362721888
940,17.69070575
941,9.794904755
942,0.584421278
943,1.676836465
944,-1.294726374
945,15.37625932
946,0.369333333
947,-1.070133707
948,-0.504803595
949,-0.664230847
950,-0.986613339
951,-0.194717028
952,-0.67292255
953,-0.491450761
954,-0.227265112
955,12.70834239
956,-0.912759124
957,13.61505615
958,-0.236068446
959,1.814602619
960,3.799155487
961,-0.959161007
962,-0.113325195
963,0.009744548
964,-0.314709958
965,17.4620877
966,11.87750868
967,-0.412265643
968,0.237264778
969,0.67209673
970,0.426349525
971,-0.01045176
972,-0.619362088
973,-0.815368687
974,1.488620448
975,-0.253803759
976,-1.253291105
977,0.786141098
978,-0.436764859
979,7.887160446
980,-1.503161294
981,-0.660519964
982,0.079784302
983,7.811003169
984,-0.711440443
985,4.37717802
986,-0.538723113
987,2.220127359
988,3.294402364
989,-1.490916435
990,0.515852801
991,2.993154322
992,-0.662057485
993,-1.433091302
994,-0.187837039
995,14.30175019
996,-0.0372208
997,3.577540201
998,6.431919505
999,20.78018106
1000,-1.504347933
1001,15.47844017
1002,-1.765285996
1003,-1.056114963
1004,5.238711682
1005,-1.207264229
1006,-0.502202752
1007,-0.019952415
1008,-0.827784287
1009,0.692073019
1010,-0.880737184
1011,2.1021721
1012,-0.076582373
1013,2.416872546
1014,3.708273786
1015,0.719891682
1016,-0.500625922
1017,-0.07103626
1018,0.010490284
1019,-0.242172687
1020,4.861508691
1021,-1.000322755
1022,-0.671911168
1023,-0.886965271
1024,-0.370814779
1025,1.925336381
1026,7.504098992
1027,2.105667005
1028,7.284258961
1029,20.06178573
1030,16.33058563
1031,23.21096974
1032,11.95752553
1033,6.018029204
1034,-0.519437967
1035,10.0677825
1036,-1.152170736
1037,-1.191133495
1038,0.153457686
1039,-1.052417459
1040,0.665085989
1041,0.313499604
1042,1.390516449
1043,1.886492133
1044,1.836806661
1045,3.075314911
1046,0.18801741
1047,29.38725835
1048,2.396587424
1049,-0.038591933
1050,27.96933373
1051,0.526504773
1052,1.00715849
1053,2.365010824
1054,23.9156825
1055,-0.940069874
1056,-0.818701547
1057,9.67510635
1058,-0.06656843
1059,1.28157956
1060,0.53252174
1061,9.20834381
1062,-1.145780049
1063,-1.304555553
1064,0.455419574
1065,5.122356524
1066,-1.545982179
1067,-0.98433639
1068,4.265227122
1069,8.567834674
1070,-1.704061013
1071,6.833360312
1072,2.008778849
1073,0.235912533
1074,-0.894441294
1075,-0.284475992
1076,1.227029966
1077,-1.042302952
1078,0.218818375
1079,-1.423935549
1080,0.371738646
1081,7.376495551
1082,-0.530478018
1083,6.466104653
1084,13.30966453
1085,0.367743291
1086,2.89795965
1087,-0.576492899
1088,0.494885154
1089,-0.701462434
1090,1.790852254
1091,-1.173697293
1092,1.51601427
1093,-1.213481025
1094,13.0632382
1095,0.818629499
1096,5.933823825
1097,0.947723178
1098,-0.604663451
1099,1.150161267
1100,1.3084592
1101,-0.810252535
1102,0.814791187
1103,-0.168096511
1104,-0.780438161
1105,0.576949455
1106,13.50485891
1107,-0.209383585
1108,13.40336636
1109,-0.606146051
1110,17.24561418
1111,-0.951458425
1112,8.63022487
1113,0.616523
1114,-0.381077275
1115,-0.677511422
1116,0.069058645
1117,5.324424049
1118,16.10824405
1119,2.958299496
1120,0.220429992
1121,-0.807276654
1122,-0.436499724
1123,14.28165401
1124,-0.3362056
1125,2.894456378
1126,-1.101736761
1127,2.333209862
1128,6.891235182
1129,-0.336172896
1130,0.94464464
1131,1.416461133
1132,3.897580892
1133,-0.969853647
1134,6.163350564
1135,0.038753706
1136,0.127441605
1137,-0.637788362
1138,0.885342065
1139,-0.035348389
1140,26.83349157
1141,19.27154826
1142,-0.77222434
1143,5.761091516
1144,-0.75815054
1145,4.733911854
1146,24.622478
1147,-1.133438679
1148,-1.350908864
1149,5.437052495
1150,-0.739501653
1151,-0.587570496
1152,0.848519896
1153,-0.700723873
1154,4.241925593
1155,-0.099663702
1156,11.74085429
1157,7.217079501
1158,-0.598140216
1159,8.119517421
1160,-0.922354551
1161,-0.74895655
1162,4.007065909
1163,4.301281042
1164,-0.924840013
1165,-1.256624423
1166,0.459274494
1167,14.02196617
1168,-0.196574513
1169,1.067532447
1170,-0.830035138
1171,4.31244617
1172,-0.919901862
1173,-0.077445721
1174,9.734621521
1175,-1.259403178
1176,6.158277462
1177,24.42149112
1178,1.439514889
1179,0.087360216
1180,-0.846039276
1181,-0.884356679
1182,4.445471317
1183,1.906028452
1184,7.614296961
1185,-1.03476198
1186,0.692482276
1187,6.848253873
1188,-0.524009301
1189,2.808847998
1190,-0.974776677
1191,4.251019238
1192,0.987297399
1193,1.16057056
1194,19.55543551
1195,-0.063928356
1196,-1.843134531
1197,3.675359226
1198,-1.168725573
1199,0.593893389
1200,-0.178444397
1201,5.999001097
1202,4.736118646
1203,4.546127641
1204,-0.466138341
1205,-0.045601393
1206,-0.418102832
1207,22.10613572
1208,0.504940461
1209,1.926692029
1210,0.431898557
1211,-0.817968135
1212,3.189921305
1213,15.55035636
1214,1.437276183
1215,0.690404639
1216,0.6305464
1217,1.505142334
1218,0.403046606
1219,0.100287319
1220,5.741311372
1221,13.73566195
1222,2.748202024
1223,-0.711324655
1224,0.904935814
1225,3.880197317
1226,19.41493584
1227,0.233818908
1228,-0.668879415
1229,4.032958431
1230,-0.8669208
1231,7.13353165
1232,-1.163740215
1233,-0.766700074
1234,9.482396072
1235,1.846717354
1236,8.875649328
1237,-0.855439485
1238,-0.573628726
1239,-0.538960793
1240,-0.952998956
1241,11.98666935
1242,-1.002638028
1243,2.420109285
1244,-0.599304276
1245,0.581010679
1246,-0.257399471
1247,0.423101554
1248,-0.390779692
1249,-0.76534072
1250,2.086129107
1251,1.822090129
1252,2.918542842
1253,-0.407568773
1254,33.07156306
1255,-1.094862532
1256,0.276780502
1257,-1.159015171
1258,0.229401232
1259,1000
1260,0.147568558
1261,5.137968374
1262,-1.321165279
1263,2.99907739
1264,-0.922563354
1265,6.472712348
1266,3.96894062
1267,3.272109582
1268,0.45788485
1269,0.224437817
1270,-0.31672117
1271,2.877591856
1272,0.912467349
1273,0.720644141
1274,6.064170504
1275,-0.863354076
1276,-0.877458025
1277,9.898090597
1278,13.85682007
1279,4.513128084
1280,-1.463288411
1281,7.469492489
1282,-1.494259756
1283,4.355499307
1284,-1.20894618
1285,-0.341084091
1286,0.190186383
1287,7.586661316
1288,0.097678036
1289,2.276598104
1290,6.053825934
1291,6.221056055
1292,15.95749571
1293,10.04541223
1294,-1.114302582
1295,3.993102034
1296,-0.503760088
1297,0.092002259
1298,0.692709761
1299,-1.23243901
1300,1.477305271
1301,22.80559451
1302,7.420194578
1303,-1.10124772
1304,4.309047881
1305,8.459558798
1306,0.169777142
1307,-0.362072325
1308,-0.573495261
1309,0.171008162
1310,10.24817444
1311,-0.835341773
1312,-1.5
1313,-1.168563404
1314,1.061060234
1315,-0.870964263
1316,0.776969633
1317,1.349055748
1318,17.8608488
1319,8.47085098
1320,0.565166829
1321,13.26636934
1322,3.87418474
1323,0.81540918
1324,-1.31315404
1325,0.759650893
1326,2.866932235
1327,-0.976652476
1328,-0.778825331
1329,6.656695704
1330,1.409226909
1331,-1.276318226
1332,4.223468104
1333,31.4172175
1334,19.47672915
1335,13.8527797
1336,4.214919036
1337,0.56285826
1338,8.134490736
1339,-0.713390045
1340,16.42689375
1341,0.919261508
1342,-0.777390902
1343,1.396757522
1344,10.54354192
1345,0.49284984
1346,2.827496897
1347,17.46934384
1348,1.220928723
1349,-0.909507281
1350,-1.673180997
1351,-0.76113325
1352,12.26901605
1353,-0.874457254
1354,-1.197683726
1355,-0.780756561
1356,-0.718682193
1357,-0.638465761
1358,-0.86998341
1359,-1.161808007
1360,-0.953838662
1361,-0.694162227
1362,-0.919202755
1363,-0.403472955
1364,-1.27065737
1365,-1.193305309
1366,-0.05290257
1367,8.10711677
1368,-0.5781053
1369,0.041748651
1370,0.580409627
1371,0.485816203
1372,5.2440272
1373,13.26593879
1374,-0.41017573
1375,14.93771503
1376,0.761888284
1377,-0.578711296
1378,6.364242538
1379,3.957096573
1380,-1.033302709
1381,-0.919687279
1382,-1.163915647
1383,1.835725018
1384,13.59863723
1385,2.008035805
1386,-1.354540512
1387,-0.516855818
1388,17.67931721
1389,6.217638275
1390,-0.241836081
1391,0.904152691
1392,18.45403399
1393,7.647808341
1394,21.02020655
1395,-0.117204423
1396,-0.697992286
1397,-0.745970956
1398,-1.231255417
1399,-0.635744078
1400,3.060050046
1401,2.561051705
1402,12.08208873
1403,-0.391837978
1404,-0.085622573
1405,2.190749134
1406,12.16156513
1407,-1.468403772
1408,-1.082201747
1409,0.39258818
1410,-1.011989709
1411,-1.096953454
1412,17.78942492
1413,0.538453658
1414,0.074457717
1415,-0.864724299
1416,-0.07893553
1417,4.866650841
1418,-1.984500187
1419,6.640089084
1420,-0.563533406
1421,-0.418707966
1422,-0.344462035
1423,-0.228023241
1424,3.967719669
1425,0.11453091
1426,-1.260676022
1427,7.135650588
1428,-0.261525378
1429,-1.476639621
1430,1.446335372
1431,-0.584882057
1432,-0.046704637
1433,-0.759395939
1434,0.392809245
1435,14.86647561
1436,2.395901135
1437,-0.416638284
1438,-0.433277808
1439,-0.766446519
1440,-1.368574331
1441,4.758548511
1442,-0.52027702
1443,1.856507391
1444,-1.190622764
1445,1000
1446,7.668184178
1447,-0.561247847
1448,-1.328268062
1449,0.538923051
1450,0.278375883
1451,2.70978539
1452,-0.042816252
1453,3.386175607
1454,-0.7369315
1455,0.529396821
1456,5.982298679
1457,1.00124158
1458,18.11621505
1459,0.234729153
1460,-1.811738841
1461,-1.3183971
1462,9.744339697
1463,0.541991523
1464,-0.75741896
1465,8.150279224
1466,132.7083955
1467,-0.285983697
1468,9.724326878
1469,0.114255552
1470,3.653098856
1471,0.220786906
1472,-0.641620332
1473,9.854368785
1474,4.653191029
1475,2.520771343
1476,0.86218457
1477,17.60860866
1478,-0.027077963
1479,-0.966776902
1480,-1.300927668
1481,7.428592661
1482,0.576377944
1483,-0.859803337
1484,0.273728616
1485,-1.612380338
1486,-0.245423523
1487,5.531098537
1488,12.94425649
1489,-0.040004118
1490,-0.134323972
1491,0.541472766
1492,4.535597998
1493,22.79990644
1494,1.094043295
1495,-1.103348698
1496,25.09358867
1497,6.419657218
1498,-0.756652506
1499,2.740722056
1500,16.51666192
1501,0.050993942
1502,-1.288549107
1503,0.112008965
1504,-0.819835632
1505,20.73708464
1506,0.585304193
1507,-0.488677097
1508,27.03160749
1509,-0.831240833
1510,-0.909522543
1511,-0.018213806
1512,2.643748842
1513,1.760779771
1514,-1.089556847
1515,-0.714689659
1516,8.712919938
1517,-0.342384207
1518,-0.559996634
1519,-0.698673152
1520,0.341370976
1521,1.209465322
1522,0.036358682
1523,-0.637840023
1524,-0.773187949
1525,22.73125005
1526,-0.911928452
1527,-0.954847251
1528,0.684447871
1529,0.221913539
1530,0.313611435
1531,-0.851889069
1532,0.129298381
1533,12.7514602
1534,2.768524991
1535,15.50734992
1536,4.923019468
1537,0.386725535
1538,12.46850068
1539,-0.432339824
1540,4.524889776
1541,17.15417605
1542,-0.578291315
1543,-0.122147764
1544,-1.03037025
1545,11.66465687
1546,-1.418031606
1547,18.90418113
1548,3.346974415
1549,17.81310381
1550,58.48530151
1551,-1.088061271
1552,-0.011860357
1553,-0.868386166
1554,-0.526727612
1555,0.195086071
1556,-1.272448977
1557,-1.195644827
1558,-0.866998312
1559,-0.647889074
1560,-0.549765945
1561,1.620301231
1562,-1.502834632
1563,16.13710947
1564,1.566819667
1565,7.588298654
1566,0.5476389
1567,0.395535586
1568,7.009453328
1569,17.92779289
1570,17.48235875
1571,3.602182266
1572,4.629342317
1573,-0.702650208
1574,0.547706112
1575,-0.750297597
1576,0.733444014
1577,-0.949265416
1578,-0.061114779
1579,-0.833098146
1580,16.78246098
1581,-1.108544866
1582,0.618841707
1583,8.46416357
1584,2.654060046
1585,0.584988051
1586,1.043606085
1587,-0.418754319
1588,20.87153416
1589,-0.171962618
