,0
728,40.10728775
729,1.63218774
730,43.9386341
731,5.937171044
732,85.44674514
733,46.49666216
734,5.105341921
735,15.99489715
736,6.078254649
737,3.398069305
738,18.09988584
739,36.05449576
740,83.97889594
741,47.17869474
742,5.925631235
743,29.47529303
744,5.816394917
745,99.19046461
746,38.07924036
747,29.38622148
748,17.55638535
749,61.36464085
750,3.318950451
751,12.33299871
752,3.987584036
753,39.70780373
754,4.545818167
755,7.820203835
756,7.745261643
757,44.36549394
758,5.989090359
759,49.68337247
760,24.81505512
761,53.47358145
762,30.77043373
763,30.45150436
764,46.05635135
765,14.60520663
766,14.23677948
767,18.17647059
768,9.816509184
769,60.97148719
770,10.59079461
771,8.204974101
772,23.12564809
773,17.44524876
774,36.23275452
775,54.60596601
776,41.91260749
777,14.71603644
778,2.059495789
779,5.548834092
780,9.211345661
781,70.22230128
782,34.47925697
783,2.506481394
784,48.60139905
785,60.81421829
786,36.51435385
787,102.873079
788,42.80316675
789,54.11990361
790,5.908546984
791,5.827936492
792,14.38157859
793,32.31880151
794,10.46811162
795,31.80118081
796,5.004776112
797,3.323537037
798,28.39340424
799,11.85162832
800,3.071741455
801,6.857680204
802,15.04016613
803,5.02890948
804,55.12772808
805,36.24395639
806,20.19818572
807,34.28509086
808,34.37668784
809,56.51480752
810,22.22720811
811,81.93152658
812,4.703147751
813,87.2554644
814,6.376237575
815,13.21187281
816,10.74062134
817,7.50066548
818,144.4395691
819,38.31481034
820,49.32825493
821,78.15639591
822,24.00078124
823,17.26682754
824,13.06280832
825,3.400816895
826,51.84144402
827,40.73372251
828,8.132374205
829,3.689173349
830,43.69013046
831,12.12590818
832,21.61388523
833,40.42714641
834,12.67271215
835,1.47158267
836,9.683248738
837,23.54214714
838,3.944926993
839,12.50449715
840,57.74121145
841,36.79811441
842,43.13621981
843,4.62737192
844,12.88987045
845,9.094832397
846,48.76592617
847,26.23623449
848,10.49146127
849,42.51006146
850,10.90112322
851,43.2311139
852,11.47211696
853,28.31733183
854,8.478422997
855,3.316417986
856,8.266125098
857,97.62599408
858,3.774643544
859,36.89209491
860,23.14736566
861,6.853403228
862,11.30189535
863,6.602364792
864,7.550292737
865,33.82878861
866,27.63745552
867,25.57782378
868,14.31102916
869,51.85802667
870,9.611279361
871,5.31800168
872,3.469167619
873,47.62852858
874,69.73958687
875,40.09871816
876,39.39949238
877,37.7529603
878,51.78293786
879,11.74122338
880,31.6084284
881,6.112362014
882,55.32912155
883,36.73254574
884,24.12393595
885,24.00147477
886,29.19472461
887,31.15780149
888,19.46908382
889,59.20267327
890,2.370185178
891,4.884124413
892,64.38494506
893,26.98889201
894,3.823007274
895,20.57046534
896,34.08172594
897,10.29684338
898,37.80308889
899,20.31609493
900,30.75076219
901,45.02584135
902,60.69316889
903,27.20203762
904,26.23069932
905,26.75164324
906,8.813007131
907,11.4194221
908,44.30709289
909,10.92325319
910,21.85532597
911,9.630930429
912,44.1724101
913,68.46507626
914,58.36849645
915,9.854096096
916,72.48770768
917,19.66653149
918,26.53427422
919,15.74325033
920,1.030767075
921,12.93115787
922,12.39711648
923,24.20098139
924,41.66862472
925,84.19755195
926,15.14479751
927,19.74001953
928,12.01352514
929,35.79288549
930,18.766289
931,35.31648285
932,0.643745935
933,43.93311537
934,23.39259735
935,69.60434923
936,2.001835705
937,56.22152057
938,3.301672556
939,22.71838463
940,24.52003618
941,36.28330709
942,15.56246482
943,6.132106075
944,165.2849633
945,29.44706609
946,1.5430335
947,5.70627466
948,7.815251707
949,9.190617804
950,7.306071777
951,56.38406766
952,4.468330374
953,13.96515343
954,37.90505756
955,35.12833614
956,60.39392891
957,81.4537292
958,54.30207681
959,69.79108376
960,53.92001635
961,14.55454967
962,1.099922664
963,12.26318892
964,33.0777398
965,32.46233956
966,35.36484436
967,10.65341715
968,44.07053602
969,11.387067
970,28.20078055
971,71.75079997
972,38.57909896
973,8.97699749
974,22.66825525
975,115.9951196
976,7.364913176
977,34.51813273
978,7.407870356
979,30.2365331
980,3.326608863
981,17.86285524
982,62.45100929
983,9.254560986
984,2.165954299
985,47.14606436
986,7.125143982
987,78.22190928
988,39.51725091
989,86.89417254
990,7.840353743
991,66.19455704
992,13.82391376
993,102.4956272
994,11.75264087
995,22.65450654
996,13.05134833
997,13.74469595
998,53.08776907
999,22.07169105
1000,14.48239607
1001,27.92485452
1002,4.415880433
1003,5.33298897
1004,26.41170633
1005,65.97797612
1006,48.65869541
1007,5.452019617
1008,11.60280139
1009,4.527351718
1010,1.518151491
1011,9.108503925
1012,2.937483424
1013,25.55330045
1014,44.36616477
1015,4.942832044
1016,14.72498299
1017,10.6121291
1018,24.31489319
1019,64.63081283
1020,61.20538284
1021,17.61235872
1022,9.775252199
1023,7.912121377
1024,32.30831936
1025,71.10340208
1026,30.71200605
1027,86.31318541
1028,52.79381141
1029,88.69461398
1030,25.82666314
1031,18.46802037
1032,30.30797431
1033,57.32505309
1034,6.326507042
1035,26.64096866
1036,8.400698406
1037,54.08518374
1038,9.447250809
1039,7.862781526
1040,44.60077382
1041,19.64802745
1042,40.27549022
1043,52.03277428
1044,64.47800093
1045,41.03081498
1046,15.63343599
1047,27.11126765
1048,53.3142544
1049,42.58203367
1050,16.3023847
1051,17.83662147
1052,54.42826952
1053,17.3744392
1054,30.45096363
1055,20.01727649
1056,11.07429456
1057,30.50558223
1058,2.244061646
1059,54.25505901
1060,3.763924256
1061,44.07479163
1062,38.43190401
1063,90.74296182
1064,42.81693521
1065,36.54350967
1066,64.79305508
1067,1.102199506
1068,61.99271247
1069,43.47346365
1070,88.51553017
1071,32.26122769
1072,16.77037732
1073,19.85529368
1074,9.604619956
1075,40.80422006
1076,27.73253204
1077,19.25147727
1078,31.32325807
1079,101.7972236
1080,12.26352495
1081,28.18670534
1082,13.15459913
1083,42.978058
1084,25.59571497
1085,5.103340243
1086,10.52161079
1087,31.2751164
1088,30.24975173
1089,11.55279707
1090,7.048302734
1091,135.2596467
1092,21.17362626
1093,82.52405193
1094,28.58347637
1095,17.42901957
1096,47.60013121
1097,4.467479904
1098,14.72393897
1099,27.61912972
1100,2.911571212
1101,4.937260699
1102,3.412080047
1103,24.93571735
1104,42.08975529
1105,51.76109587
1106,7.545995018
1107,19.73559924
1108,25.49303948
1109,65.47052772
1110,30.86613626
1111,6.648526043
1112,10.48808848
1113,9.809089784
1114,4.294271923
1115,5.037873092
1116,27.09464636
1117,53.13359306
1118,26.14975252
1119,64.48374994
1120,6.032413438
1121,5.696876337
1122,4.75940337
1123,30.93880858
1124,0.746282499
1125,10.79889214
1126,11.24462538
1127,20.9170743
1128,65.88100842
1129,21.57508505
1130,39.22007649
1131,54.09514876
1132,57.98667946
1133,21.4008433
1134,74.30286737
1135,12.00208315
1136,9.173298659
1137,12.8225705
1138,10.50719
1139,8.313949012
1140,22.50944998
1141,25.1063239
1142,8.811860694
1143,18.3216199
1144,12.68059541
1145,38.97964964
1146,26.38312597
1147,10.14616364
1148,80.0108326
1149,59.52598872
1150,9.250206837
1151,4.28638704
1152,61.95834677
1153,31.58714884
1154,17.93083208
1155,12.13997071
1156,33.65374265
1157,30.35724706
1158,26.82269749
1159,28.12258317
1160,90.32019168
1161,57.29289983
1162,47.08233314
1163,48.6768101
1164,68.63416961
1165,31.14152172
1166,18.39130229
1167,24.34106643
1168,4.882057715
1169,52.87399855
1170,18.5583734
1171,31.97072761
1172,3.490394984
1173,2.871954167
1174,26.3024368
1175,27.85018228
1176,38.42252339
1177,20.61504346
1178,57.67998448
1179,12.03020525
1180,6.796261701
1181,12.17348236
1182,63.05923951
1183,26.30985566
1184,8.003807958
1185,20.64817035
1186,29.02841106
1187,53.83270345
1188,48.30659382
1189,62.33608073
1190,4.687455868
1191,54.87810007
1192,20.02659232
1193,18.84935482
1194,25.17676449
1195,6.149028674
1196,7.664315725
1197,41.34910787
1198,15.24441539
1199,4.047438961
1200,4.565899942
1201,26.12380011
1202,62.31350748
1203,28.13424608
1204,3.03325716
1205,7.027642215
1206,9.482334745
1207,40.66463287
1208,18.91948044
1209,21.68003185
1210,39.79772826
1211,4.572593657
1212,62.58362453
1213,27.32775967
1214,4.194846206
1215,72.51256596
1216,44.81755856
1217,36.82983225
1218,24.19311197
1219,18.73666192
1220,24.28571388
1221,38.86450823
1222,8.871201996
1223,4.804625199
1224,7.720103626
1225,58.26201354
1226,17.06451975
1227,6.715386715
1228,6.153737135
1229,26.98180408
1230,58.22652313
1231,30.1537015
1232,7.289500859
1233,68.69312243
1234,12.05473628
1235,59.50595923
1236,29.67952195
1237,98.41997043
1238,16.4906285
1239,10.94543143
1240,23.39990503
1241,22.83857971
1242,24.05161117
1243,55.07873153
1244,46.99733674
1245,62.79365131
1246,58.43482906
1247,3.503525561
1248,78.01290666
1249,6.801633791
1250,20.89495497
1251,86.22126111
1252,19.5376388
1253,5.81398909
1254,22.16261401
1255,22.66306063
1256,30.68227028
1257,8.022429495
1258,21.36116029
1259,1000
1260,4.438756357
1261,38.9230342
1262,2.878491669
1263,36.37266562
1264,10.41197773
1265,49.04178238
1266,50.93078091
1267,50.74935608
1268,39.96222103
1269,2.45990492
1270,48.09180209
1271,51.10967986
1272,65.56498819
1273,7.743665767
1274,37.93511745
1275,86.20564496
1276,7.308394472
1277,37.98976644
1278,36.54500226
1279,26.3186354
1280,19.85327035
1281,24.29992724
1282,100.626876
1283,38.16662174
1284,73.75578689
1285,12.84715435
1286,53.88845217
1287,27.07784142
1288,12.35214578
1289,11.11406756
1290,21.98169035
1291,31.66963382
1292,42.77943431
1293,26.17447814
1294,30.92007034
1295,56.58408724
1296,17.15592617
1297,13.6804357
1298,55.80658563
1299,63.46075108
1300,33.16687993
1301,25.26879938
1302,39.61573989
1303,45.1805933
1304,24.52080771
1305,35.23842917
1306,47.91121346
1307,4.350655203
1308,93.29771855
1309,57.56073887
1310,12.32028708
1311,4.436030585
1312,14.35270009
1313,39.64053232
1314,15.17603101
1315,4.756756757
1316,101.9014175
1317,53.34849784
1318,23.91697017
1319,44.03660094
1320,24.04569724
1321,30.31027225
1322,36.22545302
1323,6.425332517
1324,46.02045685
1325,7.819262163
1326,22.07292254
1327,82.32475708
1328,18.64269478
1329,194.1249998
1330,52.3302016
1331,6.540065821
1332,64.54036864
1333,8.240043897
1334,13.59039694
1335,23.03352361
1336,5.809549471
1337,55.06129171
1338,43.44801022
1339,3.09164989
1340,14.39288042
1341,3.649792823
1342,51.70848039
1343,59.51091812
1344,7.250106427
1345,42.51834532
1346,15.06095586
1347,24.8569874
1348,63.30180453
1349,20.67469644
1350,56.65959589
1351,17.26888337
1352,45.16567467
1353,19.79594117
1354,53.30741558
1355,58.84561751
1356,34.93850848
1357,50.57977585
1358,3.78638808
1359,69.55446977
1360,10.06589857
1361,28.65178103
1362,23.59952788
1363,18.87726097
1364,46.43813088
1365,59.3213471
1366,51.31490169
1367,30.43327547
1368,6.084215378
1369,7.201032932
1370,18.9927782
1371,19.8198194
1372,52.80387319
1373,12.53142419
1374,2.684987361
1375,32.87641934
1376,56.14030972
1377,13.96979862
1378,42.93369437
1379,45.81560187
1380,16.22812499
1381,18.42100251
1382,3.815886221
1383,50.05855158
1384,22.56337948
1385,71.83058104
1386,31.97853427
1387,13.25694457
1388,19.30137844
1389,40.89304863
1390,5.403994432
1391,13.76785063
1392,7.295303509
1393,41.06249038
1394,21.30822442
1395,59.45498633
1396,14.35800626
1397,21.65599798
1398,11.03980123
1399,6.829668733
1400,48.0257239
1401,44.38092683
1402,31.34488364
1403,13.36236249
1404,3.733385708
1405,20.34921421
1406,17.07819964
1407,51.91269313
1408,57.15962056
1409,4.00963028
1410,4.171174033
1411,5.232465788
1412,33.800431
1413,5.388877434
1414,3.996444701
1415,8.205583296
1416,23.95739129
1417,8.563810074
1418,68.34371914
1419,80.57912262
1420,25.45465297
1421,6.934808669
1422,9.082118148
1423,25.13403516
1424,69.71915088
1425,17.94733035
1426,5.817215829
1427,333.3632648
1428,14.34912459
1429,77.05945756
1430,14.12911306
1431,6.292597713
1432,26.08055896
1433,27.80207214
1434,7.66651878
1435,30.88421563
1436,18.78543882
1437,11.08302005
1438,15.14087493
1439,7.179575609
1440,17.33538449
1441,29.12330109
1442,16.82141125
1443,45.57410475
1444,18.12330217
1445,1000
1446,38.5705599
1447,6.572833507
1448,66.94265008
1449,23.64334091
1450,66.7241752
1451,46.19179881
1452,1.114642303
1453,75.20802816
1454,1.003666373
1455,17.92803391
1456,38.49471449
1457,77.83480949
1458,24.51087942
1459,55.28076652
1460,116.4983328
1461,83.12778674
1462,39.54645923
1463,3.278455413
1464,8.429600924
1465,41.92368252
1466,7.657411858
1467,33.60079124
1468,19.91257488
1469,1.893244018
1470,53.93280778
1471,2.157929271
1472,10.4572057
1473,41.77577312
1474,30.408977
1475,10.24199522
1476,3.398679215
1477,26.38995094
1478,47.81878086
1479,4.78997678
1480,11.07337341
1481,46.70270717
1482,10.72971157
1483,6.166620702
1484,75.20271863
1485,19.4971944
1486,11.18623422
1487,43.61798464
1488,42.12779945
1489,14.87145032
1490,20.27492671
1491,42.16916552
1492,58.9695697
1493,7.36806202
1494,13.76540591
1495,20.66356352
1496,26.66042826
1497,38.79965317
1498,12.02753614
1499,57.80526069
1500,25.09605514
1501,63.76018136
1502,33.32657945
1503,62.55694849
1504,2.038847667
1505,18.19499636
1506,12.29790226
1507,3.899090739
1508,16.51262144
1509,69.06894653
1510,2.185499036
1511,29.46522435
1512,45.12217535
1513,14.45083619
1514,13.78966141
1515,62.19539619
1516,30.18169004
1517,3.415886788
1518,4.513463735
1519,41.43026816
1520,80.16894466
1521,77.36260863
1522,35.42868204
1523,9.445605719
1524,4.124998261
1525,48.09421491
1526,7.204647026
1527,10.56333853
1528,27.91205997
1529,70.1184121
1530,14.76722743
1531,53.194492
1532,7.193753471
1533,50.02551124
1534,60.2512697
1535,22.06394589
1536,49.03060269
1537,8.411502951
1538,30.59718124
1539,13.95023212
1540,17.80753556
1541,46.91733819
1542,3.669506476
1543,5.854400498
1544,4.299448746
1545,39.09343775
1546,79.76477582
1547,55.5889663
1548,44.8514709
1549,19.51814282
1550,156.0206952
1551,3.838569905
1552,83.37990875
1553,22.49355463
1554,10.67501656
1555,5.513143274
1556,12.39202675
1557,85.92567848
1558,17.93291683
1559,4.564784509
1560,4.833860873
1561,28.67246159
1562,77.67425275
1563,100.8450352
1564,50.01952425
1565,31.4489859
1566,10.30178246
1567,33.23198597
1568,47.13055544
1569,33.85541558
1570,10.35336171
1571,24.68900671
1572,30.38437098
1573,13.82163699
1574,77.83086605
1575,9.495084823
1576,57.69738083
1577,17.13686734
1578,65.69101287
1579,12.56885909
1580,22.92155869
1581,99.09123404
1582,16.08158213
1583,59.65933535
1584,9.979421223
1585,54.8423878
1586,63.30604451
1587,19.57461223
1588,25.44259622
1589,42.29443229
1590,13.65396378
1591,115.2288314
1592,93.47134759
1593,39.89446572
1594,43.56536271
1595,5.140126306
1596,7.250677244
1597,44.35034167
1598,23.7534596
1599,15.79397353
1600,10.19445702
1601,20.30505017
1602,12.5918234
1603,26.89559
1604,30.23229524
1605,5.748641144
1606,92.64321646
1607,46.90963843
1608,16.5647573
1609,22.23306483
1610,3.403096496
1611,10.5414785
1612,6.788896534
1613,10.80871199
1614,75.13652519
1615,20.14538382
1616,33.77857759
1617,12.92776981
1618,28.43872792
1619,32.9127255
1620,75.65839044
1621,39.74587243
1622,11.7779911
1623,11.0727621
1624,152.1325044
1625,11.37788761
1626,11.84986814
1627,21.37091296
1628,67.32373206
1629,55.83750522
1630,21.58385567
1631,2.851319329
1632,29.51631108
1633,35.11336014
1634,71.27860896
1635,8.358192089
1636,33.93755715
1637,9.549366471
1638,9.086228964
1639,84.31794086
1640,8.751965976
1641,26.27098042
1642,43.02651294
1643,14.67174155
1644,41.59711712
1645,13.92113957
1646,4.815327271
1647,39.05685866
1648,23.54336425
1649,58.25300555
1650,2.674102924
1651,70.95604969
1652,42.64972665
1653,55.99460539
1654,49.41974529
1655,29.6274189
1656,4.687891995
1657,11.62455766
1658,2.472576867
1659,49.35511951
1660,27.31038837
1661,25.27843696
1662,53.12599159
1663,3.209449658
1664,33.51020557
1665,49.05437148
1666,3.809333329
1667,36.44400576
1668,10.01589646
