,0
135,-0.947182066
136,-0.322430423
137,0.255505283
138,-2.777763786
139,-0.95039323
140,-0.004811814
141,-0.566987179
142,-0.307308539
143,-0.303277482
144,-0.418475066
145,-0.215875228
146,-0.187429677
147,-0.803641058
148,-0.610457289
149,0.861826044
150,-1.591289331
151,-0.150717231
152,-0.083082717
153,-2.844713591
154,0.091931202
155,0.331454596
156,1.167991497
157,-2.824441482
158,-1.118190381
159,0.102453629
160,-0.016737324
161,-0.690170199
162,-0.100954174
163,-3.434803352
164,-0.257221262
165,1.270843492
166,0.470632435
167,-1.237732264
168,-0.529330551
169,-2.009639446
170,-2.360667862
171,-0.663962039
172,-1.086224374
173,-2.540424617
174,-3.582289617
175,-4.114284359
176,-3.105151032
177,-1.827513194
178,-2.037503134
179,-0.62759576
180,-3.419544687
181,-6.31646379
182,-2.356201762
183,-2.219375947
184,-2.733834207
185,-2.339590009
186,-0.200848904
187,0.012687698
188,-0.065626214
189,-0.610266887
190,-2.754062098
191,-4.220431796
192,-0.135270263
193,0.791827214
194,-1.586960771
195,-1.90246061
196,0
197,-0.162190067
198,0.297799751
199,-0.371725074
200,-0.10436055
201,-0.689567433
202,0.265764557
203,-0.339288894
204,-0.157971301
205,0.582722367
206,0.087196955
207,-0.293587381
208,0.641432298
209,-0.537428876
210,0.009960964
211,1.658241235
212,0.308908455
213,-3.609640147
214,-1.01415266
215,-2.629673267
216,0.910326872
217,-0.081013663
218,-2.434741915
219,-0.986074877
220,-0.138274259
221,-0.157740318
222,-2.737426014
223,-1.758235433
224,-0.208686401
225,0.71862561
226,0.182076147
227,-2.42962325
228,-0.373393822
229,-0.10446997
230,-2.018351055
231,0.628686904
232,-1.261698259
233,-0.337334845
234,1.543573776
235,-0.091096095
236,0.185131548
237,-4.32402747
238,-4.009875291
239,-0.535208865
240,-2.863979988
241,-0.173622603
242,-3.337474218
243,-2.411997945
244,-2.667851717
245,-2.425735904
246,-0.390309458
247,-0.048304926
248,-1.739091359
249,-1.15056376
250,-6.807614001
251,-1.693791987
252,-1.619076021
253,0.673758381
254,0.418308942
255,-0.227915953
256,-0.309235579
257,0.177266231
258,-0.737773172
259,-0.941566209
260,0.038418705
261,0.026806559
262,0.169277304
263,-0.567663179
264,1.488063015
265,-3.97653149
266,-0.454090764
267,0.176257908
268,-0.338309393
269,-0.675541792
270,-0.091349678
271,1.165831475
272,-0.768764589
273,-1.102461192
274,2.104501149
275,0.373825534
276,-3.067292872
277,-0.830159563
278,-0.401218452
279,-0.273991115
280,0.026852184
281,-0.235994875
282,1.165821709
283,0.30222165
284,-0.303733671
285,-5.204569433
286,0.098246832
287,-1.771637205
288,-4.10686815
289,-0.24312599
290,-3.549780776
291,-2.370481584
292,-2.890580756
293,-0.671481278
294,-0.523941591
295,-1.124377864
296,-3.023981192
297,-0.126717222
298,-0.646107455
299,-1.296812082
300,-0.25048704
301,0.720043507
302,-0.569407935
303,-1.988092587
304,0.326014705
305,-2.923699
306,0.72040088
307,2.393558509
308,0.051461247
309,-1.175591826
310,-1.006532537
311,-0.062457871
312,0.340202914
313,0.030216126
314,-1.682020693
315,-3.766069714
316,0.178365784
317,-2.425056736
318,-3.710641552
319,-1.948901049
320,0.556534764
321,0.457491967
322,0.036714187
323,-2.014819744
324,0.163581143
325,-0.226442808
326,0.540866808
327,-0.563465749
328,-0.530727647
329,-0.134269747
330,-2.294829301
331,0.785982936
332,-2.401046704
333,0.436256388
334,-1.492473429
335,-5.144627429
336,-1.446207176
337,-0.554362918
338,-0.400412255
339,-1.280575294
340,-2.328903681
341,-1.477189403
342,-1.968066019
343,-3.678661394
344,-0.504288916
345,-1.234571635
346,-0.196229465
347,-2.829383096
348,1.601208452
349,-3.01233294
350,0.233220585
351,0.882018179
352,-0.389671067
353,-0.713837981
354,0.070077333
355,0.043252595
356,-0.118843304
357,-1.224453457
358,-0.074046031
359,-0.549707134
360,-0.833182896
361,-3.859021422
362,-2.067859119
363,-0.414226745
364,-0.364107896
365,0.3564472
366,0.778311413
367,-1.986451896
368,-0.374760416
369,-0.243657781
370,-0.667573353
371,-3.65316284
372,-0.464833951
373,-5.512011392
374,-0.18341809
375,0.525558801
376,-2.909525153
377,1.192026699
378,0.14744985
379,-2.326431293
380,-1.834823155
381,-0.130290797
382,-0.093006778
383,-0.007090686
384,0.011785208
385,-1.034617977
386,0.058699497
387,-1.936510377
388,-3.653275026
389,-4.780301457
390,-0.749387382
391,0.399257223
392,-1.582239981
393,-0.659237475
394,-2.078850204
395,0.055540016
396,1.616217625
397,-1.09109762
398,-0.073553198
399,-3.528574308
400,-3.54392605
401,-3.310518973
402,-1.176874427
403,-1.415166019
404,-0.371731769
405,0.69759473
406,0.080282798
407,-2.841506632
408,0.260579569
409,-0.221629901
410,-1.954552401
411,-0.678203517
412,3.346897493
413,-2.642940957
414,-1.980980782
415,-1.053657676
416,-0.18466059
417,-2.700019842
418,-1.071540717
419,-0.586375014
420,1.735183194
421,-2.037164847
422,1.570846364
423,-4.03792248
424,-2.970356459
425,-4.569352626
426,-3.950629944
427,-1.471977772
428,1.297100137
429,0.24659433
430,-0.211776682
431,2.359599419
432,0.833226034
433,-2.960568224
434,-4.343305025
435,0.414134173
436,-4.046950904
437,-2.922977948
438,0.116942056
439,0.742144806
440,-0.5803799
441,0.10049183
442,-0.858926491
443,-0.087024547
444,-3.295455273
445,1.588071039
446,-1.539964174
447,-1.099884025
448,-0.545883382
449,-0.747527309
450,0.06161987
451,-0.068351317
452,-3.708831453
453,-2.064625176
454,-0.452288105
455,-4.221551758
456,1.042125624
457,-4.416273545
458,-0.356933113
459,0.201084429
460,-1.464167812
461,-1.216447176
462,-5.71974987
463,0.698369847
464,0.975619047
465,-0.249480164
466,-0.125307639
467,0.248139819
468,-2.057406232
469,0.001857613
470,-7.340999688
471,-0.516501851
472,-0.455524123
473,0.49027679
474,-2.98718266
475,-3.029323121
476,-0.315186983
477,-0.175416979
478,-1.777938974
479,-3.540935567
480,0.259134102
481,0.653959804
482,0.567263325
483,0.095978888
484,-0.331499752
485,-0.339441237
486,0.360081612
487,-0.127046301
488,-5.565299734
489,-4.995606786
490,0.260587119
491,-1.075858003
492,-1.350340724
493,0.01700703
494,0.035789838
495,0.201512753
496,-0.182811878
497,-0.750210956
498,-1.524279571
499,0.377250396
500,0.023906894
501,-0.946744175
502,-1.557570703
503,-0.805684169
504,-0.479469544
505,0.665928383
506,-0.353164219
507,0.962280163
508,-1.314106925
509,-0.247140832
510,-0.835787163
511,-0.183774624
512,-0.911403834
513,-0.830107886
514,-1.037658888
515,-0.632494231
516,-2.621596365
517,-1.68710644
518,-3.856181738
519,0.139840254
520,1.337184056
521,-2.173552551
522,-1.822187335
523,-0.192560697
524,-0.435967943
525,-2.441271847
526,-1.006248886
527,-0.218302115
528,-4.382154597
529,-1.228545324
530,-4.536890196
531,-2.256692344
532,0.638735478
533,-2.583227457
534,0.440946664
535,-3.570146095
536,-1.54289192
537,0.316083554
538,0.362462061
539,-2.337422312
540,-2.600496433
541,-0.335806195
542,1.022805899
543,-0.670244235
544,-3.525982335
545,0.090325562
546,-3.228964521
547,-2.949746563
548,0.835316271
549,0.629215386
550,-2.057859596
551,-2.514968045
552,-0.231531317
553,0.298371675
554,-2.09032707
555,0.610623248
556,0.398280587
557,-1.605245468
558,-0.430525234
559,0.34022514
560,-3.590785164
561,0.017044205
562,-0.250595623
563,-4.385673778
564,-0.955922146
565,-0.518837297
566,-0.953756162
567,1.352669379
568,-0.779766583
569,-3.770016793
570,-0.700894874
571,-5.163124077
572,-2.128229999
573,-2.496122503
574,-5.119134499
575,0.253688351
576,-4.477472674
577,-0.260239661
578,-2.330326559
579,-2.203371966
580,-0.259089416
581,-1.65225224
582,0.009373756
583,-2.065981848
584,-0.173712396
585,0.19537422
586,-1.028296123
587,1.063104828
588,-6.977450818
589,-0.287957614
590,0.069373379
591,0.691923783
592,0.408633621
593,-0.497136915
594,0.405738241
595,-2.021053414
596,-0.237358368
597,0.702621639
598,-1.32352679
599,-0.078368641
600,-0.284948234
601,-0.079714154
602,-4.97675023
603,-1.805001013
604,0.424036424
605,-0.10608984
606,-0.931281696
607,-0.473298335
608,-1.210047315
609,0.280556415
610,0.699411981
611,-0.432633435
612,-2.384617617
613,0.281480735
614,0.871094302
615,-1.693787017
616,-0.388661588
617,0.318900436
618,0.379308381
619,-2.840011311
620,-0.90223787
621,0.482702589
622,-2.217329834
623,-2.625296495
624,-2.130087138
625,0.944036031
626,-3.74450274
627,-0.631514404
628,-0.08183408
629,0.81817623
630,0.622809695
631,-0.714572414
632,0.059859662
633,0.050651525
634,-0.003172407
635,-7.497668644
636,0.101754477
637,-2.239272795
638,-1.829472795
639,-0.147487995
640,-0.606132674
641,-2.24137512
642,-2.953988641
643,0.920402796
644,-0.280949512
645,-1.033244083
646,-0.567065416
647,-0.28957081
648,-0.172126839
649,-0.970832181
650,-1.717150525
651,-4.137978498
652,0.090021338
653,-1.671132157
654,-0.974515676
655,-1.953481299
656,-0.410154672
657,3.214373672
658,-3.778967396
659,-2.690308941
660,-0.826415315
661,0.28720595
662,0.441011795
663,-1.209638468
664,-4.66711561
665,-3.513608425
666,-0.038620479
667,-2.196654222
668,-4.802672333
669,-1.004098327
670,1.797218439
671,0.400367358
672,-6.136541415
673,-1.667394826
674,-0.351737297
675,-2.940917996
676,1.087865127
677,-0.501870433
678,-0.532730068
679,0.244229023
680,-1.268267394
681,2.607056703
682,-0.280061926
683,-0.399958104
684,-1.852945069
685,-0.361489151
686,0.220876128
687,0.23143223
688,-2.652363935
689,0.355644025
690,-1.285463692
691,-0.004000614
692,-0.674799935
693,-0.191636297
694,-0.013426834
695,-3.11974691
696,-1.453643115
697,0.346534877
698,-0.992509172
699,-2.011729392
700,-0.884036051
701,0.63600687
702,0.797132952
703,1.017708156
704,0.483963052
705,-1.188996739
706,1.340752125
707,0.37733148
708,0.212283925
709,-0.458664731
710,0.567373904
711,0.377504879
712,-0.237112879
713,1.804477533
714,-6.182013183
715,-0.516709674
716,2.050571886
717,-3.411085615
718,-0.202239068
719,-5.452642567
720,-0.738335809
721,-4.833709763
722,-0.103296223
723,-2.527886402
724,0.089441263
725,0.964339169
726,-2.671599555
727,-1.29752618
728,-2.940486947
729,-0.330165353
730,-3.87826598
731,-0.307295861
732,-0.864678961
733,-0.131951289
734,0.024726576
735,1.044020719
736,1.163092637
737,-0.350931586
738,-0.487697242
739,0.678515267
740,0.081531885
741,-0.242940016
742,-0.873598808
743,-1.031637643
744,0.069841112
745,0.341399822
746,-2.73680703
747,-2.841283308
748,-0.373965359
749,-2.134063058
750,-0.236473794
751,-0.918584808
752,-0.299242018
753,-4.763358844
754,-0.489108209
755,-0.481744812
756,0.540396253
757,2.142411421
758,0.168488394
759,-1.464120841
760,-5.315382064
761,-0.793484834
762,-4.549812983
763,-3.56365898
764,-2.211186174
765,2.397918009
766,-2.009335602
767,-5.378747035
768,-0.002110447
769,1.0782086
770,0.284102412
771,-1.072950694
772,0.654113103
773,-2.760327609
774,-3.741054973
775,-2.023682506
776,0.311447928
777,-0.160341308
778,-0.219309813
779,0.498428812
780,-0.201614826
781,-1.11634254
782,0.002551959
783,0.218495018
784,-1.777745497
785,-1.779367635
786,0.656873418
787,-0.196077089
788,-2.660670187
789,-2.346328887
790,-0.039322377
791,0.187855554
792,-0.16915504
793,-2.744356998
794,-0.608845013
795,0.246354304
796,-1.172741075
797,1.637175436
798,0.955332183
799,-0.766227571
800,0.79853413
801,0.142635013
802,-1.30712655
803,0.001125048
804,-1.730381009
805,-3.198683718
806,-0.052881524
807,-4.633592291
808,-5.001559927
809,-1.127180105
810,-4.042255085
811,-2.142220013
812,1.335358888
813,0.293406699
814,-0.307722161
815,0.696753185
816,-0.442536503
817,-2.520126985
818,1.446789442
819,-3.836720301
820,-1.293381887
821,-1.113510298
822,-4.224493858
823,-0.549951392
824,-4.444849013
825,-0.773021469
826,-0.900474234
827,-2.995839316
828,0.111145461
829,0.773277658
830,-2.281154778
831,0.794209365
832,-0.655620588
833,-3.080286024
834,-1.454187322
835,0.62233682
836,0.370978437
837,0.367496971
838,-0.79751598
839,0.005678806
840,-1.55760022
841,-2.76817541
842,-3.503553417
843,0.048101115
844,-2.701204244
845,-0.376145208
846,-1.327885361
847,-4.904630525
848,0.007100539
849,-2.31673089
850,-0.706182464
851,-1.770376076
852,-0.268809352
853,-3.407461706
854,0.564751489
855,-0.282272754
856,-0.198755622
857,-0.663293839
858,-0.418790444
859,-3.280878971
860,1.205432134
861,-0.284568631
862,0.238400956
863,-0.50545709
864,-0.560511663
865,-1.760379757
866,-3.604670366
867,0.698335401
868,-2.688525302
869,0.873428805
870,-1.621928732
871,-0.144165521
872,-0.802962243
873,0.338849065
874,-1.172455015
875,-1.984261762
876,-4.351018546
877,-2.693572177
878,-2.006927507
879,-0.118913378
880,-3.744500165
881,0.302880797
882,-0.226354192
883,-3.598312424
884,0.252882517
885,-0.129844835
886,-2.107241843
887,1.830831317
888,1.182554032
889,-3.872520689
890,-0.009301557
891,0.107162771
892,-0.232476355
893,-3.966234041
894,-0.165204746
895,0.662287831
896,-4.896718501
897,-0.130091377
898,-2.646931738
899,-0.473618941
900,-1.193970355
901,-2.622365156
902,1.197200201
903,-0.527732387
904,-1.090589812
905,0.565248488
906,-4.800154404
907,-0.436504423
908,-2.05921157
909,0.346128779
910,0.192385867
911,-0.797174056
912,-1.894275135
913,-1.853812194
914,-2.08310729
915,-3.818808751
916,-1.850106392
917,-5.294397195
918,-1.263159192
919,-1.612017053
920,0.215760099
921,0.614678018
922,0.524119634
923,-0.15129809
924,-1.891077357
925,1.100386056
926,0.044107163
927,-1.151432734
928,0.528853049
929,-4.265136329
930,-0.052612208
931,0.207718196
932,-0.196122163
933,-0.728475991
934,-0.382013829
935,0.567578678
936,-0.022234682
937,-2.495843214
938,-0.019210174
939,-0.551445132
940,-3.911591708
941,-3.002110152
942,0.188853493
943,-0.783780152
944,-0.59493091
945,-3.782302818
946,-0.489655964
947,0.073956781
948,0.238909242
949,-0.030890935
950,-0.514650298
951,0.648421423
952,-0.434041213
953,0.892676654
954,-0.601119398
955,-3.637952803
956,0.224442615
957,-3.880754729
958,-0.95894584
959,-1.824794742
960,-2.120575499
961,-0.452930833
962,-0.709844866
963,0.725238146
964,-0.15374037
965,-4.213998702
966,-3.593506673
967,-0.109572898
968,-0.017238685
969,-1.05664763
970,-1.363154578
971,-1.316820576
972,0.548079162
973,0.029186059
974,0.071694597
975,-1.123267093
976,-0.402932794
977,0.086673441
978,0.55426176
979,-2.923000837
980,-0.29840875
981,-0.273500809
982,0.195462736
983,-1.675709104
984,-0.318053289
985,-2.400131803
986,-0.248005916
987,-1.926753106
988,-1.678556905
989,0.303910963
990,-0.665418542
991,-2.123690006
992,-0.545006084
993,-0.518529492
994,-0.702144989
995,-3.272459771
996,-0.906071294
997,-2.160082559
998,-2.070590844
999,-4.645834715
1000,-0.314710189
1001,-3.471476006
1002,-0.232261956
1003,0.08462515
1004,-1.965371732
1005,-0.362562183
1006,0.630351303
1007,-0.04062122
1008,0.338022297
1009,-0.768102815
1010,-0.171994015
1011,-1.700280425
1012,0.55625679
1013,1.127436258
1014,-2.049322732
1015,-0.726098077
1016,-0.761167024
1017,0.321477141
1018,-0.984366837
1019,1.262402211
1020,-2.31447356
1021,0.539812255
1022,0.097967297
1023,-0.363636796
1024,0.617347853
1025,1.275508978
1026,-3.005175739
1027,-1.87078249
1028,-2.712791839
1029,4.42445984
1030,-4.235593008
1031,-4.975283007
1032,-3.535142591
1033,-2.740356542
1034,-0.275088972
1035,-2.70133399
1036,0.107157457
1037,-0.838095788
1038,0.344119103
1039,-0.23955399
1040,-1.607144173
1041,0.580279006
1042,1.450911075
1043,-1.365399135
1044,-1.516022729
1045,-1.858732526
1046,0.731949762
1047,-5.526054268
1048,-1.82427569
1049,1.356660738
1050,-5.33511542
1051,-1.195056959
1052,1.306741826
1053,-1.506918402
1054,-4.986474041
1055,-0.279421283
1056,-0.242364717
1057,-3.230054466
1058,-0.414860594
1059,-1.670851784
1060,-0.78924318
1061,-3.194306612
1062,0.063309939
1063,-0.220574444
1064,-1.057660782
1065,1.408607003
1066,-0.359695412
1067,-0.079860776
1068,-0.919980734
1069,-2.665920782
1070,0.055103544
1071,-1.290093277
1072,1.124342515
1073,1.020525559
1074,0.257080261
1075,0.053159712
1076,1.542898485
1077,-0.343360363
1078,-1.179454522
1079,0.617560528
1080,-0.96627123
1081,-2.949934881
1082,-0.105089638
1083,-2.665086319
1084,-3.161904452
1085,-1.117488308
1086,1.61130267
1087,0.311578187
1088,-0.793728279
1089,-0.543546068
1090,1.397769857
1091,0.450174574
1092,0.455921666
1093,0.451897007
1094,-3.632104609
1095,-0.980151156
1096,-2.53171245
1097,-0.867323862
1098,-0.318869677
1099,-0.556025011
1100,0.788946095
1101,-0.113423447
1102,-0.24916013
1103,-0.844936997
1104,0.989759361
1105,-1.285096002
1106,-3.151872913
1107,-0.715051816
1108,-3.154425089
1109,-0.835396669
1110,-4.134895702
1111,-0.04290363
1112,-2.303912329
1113,0.741141223
1114,-0.602477349
1115,-0.245751093
1116,0.685344034
1117,-2.546583005
1118,-4.143188948
1119,-1.960306842
1120,-0.718874144
1121,0.087932857
1122,-0.166300515
1123,-3.57081543
1124,0.064672514
1125,-1.736294537
1126,0.088700185
1127,-1.254744516
1128,-2.798542813
1129,0.708159889
1130,-1.558834459
1131,-1.66695267
1132,-2.230139336
1133,0.186439894
1134,2.519340911
1135,-0.851379451
1136,-0.056607159
1137,-0.614543664
1138,-1.220573562
1139,-0.674227562
1140,-4.68043213
1141,-4.49240819
1142,0.697529451
1143,-2.006040843
1144,0.541602695
1145,-2.016787825
1146,-5.046659766
1147,-0.131195473
1148,-0.621048463
1149,-2.50809557
1150,-0.022407181
1151,0.536487347
1152,-0.951057386
1153,-0.063295678
1154,-1.957427868
1155,0.141101542
1156,-3.681782751
1157,-2.58842765
1158,-0.725622359
1159,-2.918749982
1160,-0.867813199
1161,-1.023072106
1162,-1.436231489
1163,-1.587641464
1164,0.779563552
1165,0.121376943
1166,-1.254357951
1167,-3.878984015
1168,0.482670293
1169,-1.617193047
1170,0.52177334
1171,1.227436057
1172,-0.335899022
1173,0.764569963
1174,-3.339325259
1175,0.122028232
1176,-2.42962325
1177,-4.537399872
1178,-0.90151581
1179,0.057475824
1180,0.336702516
1181,0.365378586
1182,2.029056067
1183,-1.00651639
1184,3.080396495
1185,-0.623310479
1186,-1.311676577
1187,2.011048811
1188,-0.913748535
1189,-1.933890507
1190,-0.546629643
1191,-2.476116229
1192,1.249526076
1193,-0.428288711
1194,-3.421475749
1195,0.469999677
1196,-0.031553905
1197,-1.977365514
1198,0.56999849
1199,-0.730521713
1200,-0.440154485
1201,-1.395967475
1202,-2.275140641
1203,-1.642842469
1204,-0.653679568
1205,0.123462536
1206,0.124903321
1207,-4.804131427
1208,-1.419111737
1209,-0.456455029
1210,0.164263932
1211,-0.614675964
1212,-2.179875441
1213,0.630967221
1214,-0.057631283
1215,-1.428684818
1216,0.657553991
1217,-0.323539969
1218,-1.301473219
1219,0.286335075
1220,-1.097590786
1221,-3.804423861
1222,-1.596508533
1223,-0.176253684
1224,0.01830834
1225,-2.235814277
1226,-4.423615258
1227,-0.392190238
1228,-0.045480418
1229,2.155921235
1230,-0.061616092
1231,-2.541374666
1232,0.172919425
1233,-0.615656359
1234,-2.620344955
1235,-1.822275113
1236,-3.18757506
1237,-1.013584661
1238,0.349406927
1239,-0.541034796
1240,0.407133583
1241,-3.254834845
1242,0.297296644
1243,-1.865058246
1244,0.571450387
1245,1.396838126
1246,0.864496361
1247,0.380026775
1248,-1.019895502
1249,-0.195087806
1250,-0.880745845
1251,-1.856601096
1252,-1.102172041
1253,-0.088435462
1254,-5.376642234
1255,-0.404333058
1256,-0.117125931
1257,0.359251632
1258,-0.294143885
1259,1000
1260,-0.597672057
1261,-2.248362206
1262,0
1263,-0.402321729
1264,0.622068915
1265,-2.70287108
1266,-2.300084282
1267,-2.124748566
1268,1.069608216
1269,0.171243147
1270,-0.852104928
1271,-1.95085015
1272,-1.556744206
1273,0.879330531
1274,-1.212374445
1275,-0.917049667
1276,-0.302133419
1277,-2.735319051
1278,-3.648443138
1279,2.337139017
1280,-0.277935537
1281,-2.178199437
1282,-0.36955402
1283,-2.46757527
1284,-0.739270592
1285,0.282615237
1286,-1.407828709
1287,-3.052713849
1288,-0.968855213
1289,-0.885378012
1290,-1.131097888
1291,-2.535215739
1292,3.959376201
1293,-2.692563956
1294,0.048406515
1295,-2.197283551
1296,-0.638501444
1297,-0.707607588
1298,-0.24940682
1299,-0.348310721
1300,0.044018709
1301,-4.836347047
1302,-2.360596755
1303,0.069930733
1304,-0.929400591
1305,-2.988945605
1306,-1.15088757
1307,-0.263862372
1308,1.151497366
1309,-0.949870047
1310,-3.301276714
1311,0.337974217
1312,0.615560236
1313,-0.585091258
1314,-0.767963521
1315,-0.275581022
1316,1.191181102
1317,-1.463185123
1318,1.074580645
1319,-2.989955223
1320,-1.01546369
1321,-3.286980462
1322,-0.913081722
1323,-0.901435175
1324,-0.370757383
1325,-0.432557224
1326,1.694363917
1327,0.597329895
1328,-0.108509532
1329,2.751635675
1330,-1.709552521
1331,-0.19259559
1332,-2.249080395
1333,-5.488800869
1334,-2.116230112
1335,-3.560960164
1336,-1.466868174
1337,-1.103467577
1338,-3.074473643
1339,0.241323553
1340,-3.899904309
1341,0.926367606
1342,0.410715955
1343,0.520971553
1344,-2.827557748
1345,-0.391722389
1346,1.324059718
1347,-4.20267623
1348,-1.721868891
1349,0.382206254
1350,0.039890268
1351,-0.089852617
1352,-3.216952884
1353,0.266162727
1354,-0.678639678
1355,0.632954285
1356,-0.623722997
1357,-0.806378126
1358,-0.209295993
1359,-0.128578555
1360,-0.026597675
1361,-0.480303476
1362,-0.084715835
1363,0.516335013
1364,-0.393349249
1365,0.030666241
1366,-1.001335602
1367,-2.609075149
1368,-0.345440598
1369,0.640232179
1370,1.206327494
1371,0.913386388
1372,-2.448471831
1373,-2.715885833
1374,-0.042368901
1375,-4.035607488
1376,0.974819031
1377,-0.280011453
1378,-1.982597004
1379,-2.176346325
1380,-0.395406528
1381,0.120303443
1382,0.463951845
1383,-1.634764506
1384,-3.080257217
1385,-1.795643721
1386,-0.103795027
1387,0.871641485
1388,-4.198950129
1389,-2.407051322
1390,-0.456239948
1391,-0.253421821
1392,-4.070677785
1393,-2.980933551
1394,-4.638869185
1395,1.000435292
1396,-0.459527856
1397,0.502166324
1398,-0.039143897
1399,0.680320274
1400,-2.054317998
1401,-2.116682817
1402,-3.336480166
1403,0.379502105
1404,-0.812556943
1405,1.34044063
1406,-2.480101226
1407,0.220619201
1408,0.587357733
1409,0.298855225
1410,0.287952965
1411,0.120891008
1412,-4.205218167
1413,-0.871399995
1414,-0.351973758
1415,0.221480803
1416,-0.753822993
1417,2.238116539
1418,0.0989597
1419,0.779428795
1420,0.742897705
1421,-0.234060128
1422,-0.631925816
1423,0.943930592
1424,-2.35430562
1425,-0.806961514
1426,-0.064860059
1427,2.835569344
1428,0.072662993
1429,0.156123358
1430,-1.382922525
1431,0.089556659
1432,-0.71239335
1433,-0.247634592
1434,-0.263873491
1435,-3.982286907
1436,-0.101888644
1437,0.754757564
1438,-0.340816158
1439,0.14699116
1440,0.094258238
1441,1.029188079
1442,-0.599247678
1443,1.190579908
1444,0.400315082
1445,1000
1446,-2.885547888
1447,0.264755442
1448,-0.65310807
1449,1.274082768
1450,1.067138672
1451,-2.103919436
1452,0.603647516
1453,-2.169273281
1454,-0.363078641
1455,-1.096022774
1456,-2.419508954
1457,-1.633932758
1458,-3.7971299
1459,0.138604276
1460,0.248094078
1461,-0.151532339
1462,-3.267700038
1463,-0.648406286
1464,0.430604572
1465,-2.400150062
1466,10.95992982
1467,0.511376827
1468,-2.560193192
1469,-0.567107225
1470,-2.244950932
1471,0.496309911
1472,0.107956704
1473,-3.043504448
1474,-2.113697599
1475,-0.835254802
1476,-0.894280943
1477,-4.233896819
1478,-1.02273423
1479,-0.036529152
1480,-0.012379806
1481,-2.489635003
1482,0.767228368
1483,0.025276065
1484,-1.47740408
1485,-0.044605147
1486,1.071882531
1487,-2.357760903
1488,-3.61304562
1489,0.645486878
1490,-0.030986378
1491,-0.604842635
1492,-2.393354633
1493,-4.723231421
1494,1.191214437
1495,0.215633086
1496,-5.02115967
1497,-2.512399781
1498,0.318675956
1499,-1.959194148
1500,-4.26637054
1501,0.90078355
1502,-0.174418639
1503,-1.322614143
1504,-0.238356152
1505,-4.293274363
1506,-0.991083607
1507,-0.373132759
1508,-5.19302618
1509,-0.773420267
1510,0.101719247
1511,0.359256148
1512,-1.843738231
1513,-1.456363105
1514,-0.310266495
1515,1.077990758
1516,-2.980094875
1517,0.308655102
1518,0.018708555
1519,0.047147292
1520,-1.417552703
1521,1.041978594
1522,0.087069979
1523,-0.446548898
1524,-0.612302945
1525,4.900621933
1526,-0.443293488
1527,-0.037000114
1528,-1.383001124
1529,-1.315943508
1530,0.569540542
1531,0.68213363
1532,0.484171564
1533,-3.617655775
1534,-2.009116339
1535,-3.685576943
1536,-2.300020833
1537,0.183687161
1538,-3.63164713
1539,-0.172452571
1540,-0.963786076
1541,-4.147965015
1542,-0.122109937
1543,0.470089336
1544,0.034300529
1545,-3.140475049
1546,-0.074161496
1547,4.310622166
1548,-2.153770998
