"","kurt_life_dim0","kurt_life_dim1","kurt_life_dim2"
"77",2.51259644796513,21.9110920018855,4.18488624239756
"78",2.60687315350559,6.36935347946566,2.39147532368979
"79",3.97913269906501,6.5391324122186,3.42010270694764
"80",4.25773886628164,10.4819421714196,4.12215975847564
"81",2.38016883481475,7.10946680073467,3.93232099399551
"82",2.91874735244088,4.39037469358798,11.7588991493711
"83",2.61441171341106,10.9590318432324,1.96586481632327
"84",2.59538110353455,5.74284174137386,4.20926710904753
"85",11.4824855138249,106.124789788037,4.53330510268516
"86",4.98510166801819,10.9257346484692,4.80484073448133
"87",2.56433651734799,6.10463242807553,2.13908608168648
"88",2.21603117246838,2.6285594826526,4.79870323324819
"89",6.57209770562793,49.5680289552619,3.18947795109699
"90",1.93791978799197,3.14343443306633,7.43216910155835
"91",3.31894090896585,3.80802611044522,1.90956863895336
"92",2.89834684356827,2.44530538491176,6.8577064125753
"93",3.05102966881989,73.9287139280082,4.14177867885428
"94",1.94290511758812,3.21643182511728,4.278964705396
"95",2.55383602711916,2.37149710636348,7.7194716007632
"96",3.4184694660114,9.99828341023265,1.5465175523335
"97",3.79049546274052,5.40777705680866,14.5188711780026
"98",2.02286468009957,3.3715046328179,3.06260182673752
"99",2.77574207812954,24.5265369782299,2.61418432591042
"100",2.22150424964237,8.57183131214944,6.45486370250906
"101",2.48307858176983,3.00803655473451,6.5250898772953
"102",5.106845356653,5.67781844422004,4.69302888132887
"103",2.14613576114934,84.5437438858606,4.0284562377788
"104",3.59295018135098,12.1867200768391,7.60707594503837
"105",2.39433982927748,4.22910317555013,2.93878511645626
"106",3.0605175290127,89.0062091827593,5.47737256250864
"107",2.22382924131074,3.38702939640228,3.59858991481314
"108",2.79383254336135,8.20230081985365,5.08711776040262
"109",3.13682763095876,2.57464352426366,6.17730781813882
"110",4.20706207746476,2.29276091201781,1
"111",3.88965435995738,5.4525219697916,5.35734531443387
"112",2.85780933714316,14.4266717132016,2.3628453133772
"113",3.06335553417366,35.668345558143,12.7943203267712
"114",3.44418600504156,48.0815208949095,3.05226150071383
"115",2.1606890485288,3.62598233013737,4.61225430332229
"116",1.99693000714774,3.0567216575946,4.20208284891388
"117",1.94201420677886,4.74581774807931,1.72137239390513
"118",3.46713303001248,6.52218297930762,10.2344398945051
"119",3.87035193421328,1.88838381278974,2.10638496983989
"120",2.8361300838698,3.61696942075597,5.38635317675104
"121",3.31450138357062,4.33096834329483,2.51321598007349
"122",3.87397538192618,1.98437509650512,4.75038239255967
"123",4.77734083218114,2.18551520969577,2.54614120919465
"124",2.43572270307553,2.80544568315742,5.54352279603327
"125",2.26308606356658,18.6197535168244,5.20153825807156
"126",2.72974914955139,4.52970124289662,7.6186824739686
"127",2.16543286983063,12.5999392661668,14.7138070563574
"128",3.70885375222076,5.30988704980767,3.3859617594305
"129",3.36520610594158,10.7595172042906,7.5165518541531
"130",6.59294071932703,4.194506837747,5.22653669680687
"131",2.10661501113602,5.71200408432639,2.74453314455804
"132",1.9551372558893,3.86785486907477,5.01972336047251
"133",2.97348265479351,8.10417854260649,9.45057446214162
"134",3.04319283199995,24.5517697457045,6.55131001194155
"135",3.27724569775822,7.45253727445855,3.77843708697033
"136",2.75406874893245,4.08864654039244,6.27325208465503
"137",2.95714111727961,6.28583493504723,3.99478315630978
"138",3.07510746046264,9.47253020306037,3.90067446661053
"139",7.08805932796557,5.32542857210462,2.45320251556264
"140",3.33857183215846,41.7495420491965,2.88421032391072
"141",2.48411835189981,3.49502222016258,6.23112136287963
"142",3.08095785555945,4.8822127330891,4.4327717507288
"143",2.18645791128923,8.32802882378768,2.47653146067797
"144",1.91000508086286,4.06197156504149,5.91101813104747
"145",2.64029268090415,5.28607552881116,5.15726353911983
"146",2.27623723101501,3.71235022484379,1.61432270920201
"147",4.61459075850164,105.836749586622,9.34458874638308
"148",2.89910304160025,50.6414154893792,2.22078488043831
"149",2.17707383348773,9.19742816607028,3.57243051778289
"150",1.88868798311289,28.8571243899344,1.88831188239611
"151",2.4245232635058,6.50190841758885,3.16644494931084
"152",5.03632002477355,7.01284732310388,3.31536637388341
"153",2.423861516288,4.8464188330344,9.56420129211699
"154",3.48548819137296,12.3912516541802,2.54875284317543
"155",1.92890987979564,3.45387991960733,1.6545714126486
"156",3.95614772190716,2.64799972906078,7.72953180566324
"157",1.78115444217582,175.04257331829,5.42532515480088
"158",2.22561649882665,25.9955448030655,4.63762470647979
"159",3.29061119069897,89.9661176523763,2.8223889184665
"160",2.44034717450064,3.28930457450346,4.51610868624157
"161",3.05035324657173,3.87994848039383,3.22360418054064
"162",5.42170438860089,11.9219333102398,4.22798848324036
"163",3.66656662293709,6.1786942044775,6.07269538668575
"164",2.96798086778629,51.0648026235699,3.90808066127146
"165",3.32697654672158,4.71291694203525,5.05850294673587
"166",2.51804458472253,3.39818506602058,3.23609951782652
"167",2.62777281078204,3.58242949993877,4.93230610695771
"168",10.236541237564,4.77899780645594,2.32894788342009
"169",2.63444802132921,2.90357105510635,10.6372865270043
"170",1.72158005091148,5.30150844765772,8.11127750059325
"171",2.85507018857291,2.82627941762951,2.73207877388007
"172",2.18898325459864,8.5975113328021,5.62926298530009
"173",3.30212025897385,16.6608187595021,4.35391603327453
"174",2.23968971395065,40.9361479613273,9.19423922027717
"175",5.18430112142089,86.895119562464,5.10257981478504
"176",2.80245076631859,33.4588251944695,3.07742535108936
"177",2.01365701894653,10.0329884306219,5.43279334696302
"178",2.3576373062229,7.16485467037672,4.42326147955001
"179",2.65093007929637,4.98378686920539,3.2714014066939
"180",5.48270135683246,8.19044642256912,20.7199885875474
"181",3.26415301595279,3.52141494048871,6.57846414343117
"182",2.17689799253676,5.44055486702967,4.1410995950041
"183",8.91911241493172,5.72391811125612,2.77438176913953
"184",2.74264591918144,4.12758970638419,2.026300681368
"185",2.69888261654723,3.11703999867947,6.48185196449967
"186",2.37122470897227,3.40377577460145,4.14144079687553
"187",1.97217831473891,16.6243670529902,4.19869695865064
"188",4.49736773276936,19.0271907306959,6.79854970179447
"189",3.08515069608648,60.7971895871464,2.4600239342717
"190",6.35415168038854,33.8635329879503,4.05836062644676
"191",2.21616503797492,140.516758804325,4.23360341376188
"192",8.93645931483355,1.61518262690526,2.3351540886734
"193",3.44026022401455,3.69195105196521,11.3021728656242
"194",2.75949321364369,58.4700517202342,3.88513973884654
"195",4.2784641662293,2.71129600826244,2.25971505634695
"196",7.53332800674412,66.8661860894274,2.77491387165279
"197",2.75015701628632,8.57418579178655,1.87465575100781
"198",2.90911327758408,3.04272508737608,6.87919969896361
"199",2.09765676727068,9.13885075678543,1.56743278363802
"200",2.87725100631607,5.82574163379641,6.24732884954203
"201",2.58142181771351,17.1989876095867,5.72131854048673
"202",3.0245090017115,3.40309592010833,7.29450355867921
"203",4.61371606252493,8.54975294797257,2.41925035723639
"204",2.84792887191692,3.8029339148487,0
"205",3.11546839922936,10.3085742862575,6.27344620295898
"206",2.03601285887591,51.6462347230095,1.5
"207",1.79841259868041,4.64699034114907,4.99406998143559
"208",3.35669305103827,4.22316881663793,6.07401074694433
"209",2.18312825410723,5.62560928823535,9.43741931193651
"210",3.23516055434282,4.41276101286753,2.4723632370084
"211",10.8923623607936,12.214696160571,5.53403260389443
"212",3.68767464244802,17.8210073857199,4.97838128514386
"213",2.17011710315918,6.77531686701282,6.65909379911325
"214",2.49625808871814,6.03509894300402,3.03798121287535
"215",4.71303755672583,8.03786831904475,3.1252733532065
"216",2.58766255167004,1.75536102991116,4.93865164984694
"217",9.10801735369718,343.808627480025,7.51353509999855
"218",2.29997568709439,7.78374379332584,4.33862584433491
"219",3.31990267586965,62.8257864419149,2.70856620656361
"220",3.07095803238987,7.68002606324298,6.35067718523744
"221",3.9968141383099,3.37577128807253,8.43792844009027
"222",10.2715254689163,2.79203372690955,3.22668892320164
"223",6.85296294589273,69.4113014660198,3.7586647830826
"224",2.49004488932328,3.88656400997633,2.29914090037329
"225",1.73600165802248,5.22153721364516,7.9515074413762
"226",7.31860347477542,4.51780397979534,11.4934991089901
"227",3.50602981788967,4.26141621671844,6.60674439110342
"228",2.53891509464603,3.85416250021079,3.39098184426906
"229",15.5599309349035,10.0953065311639,3.68845823164884
"230",9.57888068229189,73.4170531206315,5.45127284395697
"231",2.5070320188798,3.00312039393479,11.5421094959086
"232",2.04442421796313,43.8266721074937,1.99783468796615
"233",3.96980694321947,5.11436932890898,9.22983913861993
"234",3.03143470595837,3.65702958359695,7.5887832911292
"235",2.77682643910969,4.92958957728286,5.0484073351326
"236",2.39442881687503,3.58207812337539,5.41754482206276
"237",1.56512900633109,2.87863334870226,4.76773209209772
"238",2.68793720040076,11.0885427805634,10.0045529310275
"239",1.9703633325894,2.83489029377095,12.4602070678435
"240",2.93984696360304,3.12406649277604,6.90697360888347
"241",2.89412203058371,4.25047934336041,3.21688732223809
"242",5.04622805299789,10.6285569252391,7.54321996378615
"243",3.51445017361885,9.44195871287823,7.97781568564121
"244",8.91292823092237,10.1426663196797,7.57895203535813
"245",2.06650699782011,95.2552804958503,4.50112905034648
"246",1.76992250067531,2.46727636548382,3.57713134349899
"247",3.97903152662482,9.56651813143544,4.26719029899209
"248",6.56454710050847,9.13980100379843,7.26776346435856
"249",2.02128084855876,16.0646377961779,5.10001054174343
"250",2.20540959828091,2.93817074663304,2.11122238714776
"251",1.64020744538878,8.12207443646815,5.59346796638641
"252",4.4587357204063,4.96746320284242,8.02485710823799
"253",2.6877147371856,2.61717171729963,3.79931296686659
"254",3.46254644966038,14.4760620718504,6.62932721054699
"255",1.84577752775001,11.4419581588074,8.20081599450424
"256",3.76449411616813,3.07132013730591,4.04253997837422
"257",2.1896964115174,63.885373713931,31.7556060876133
"258",2.73892620671951,7.39872799192473,0
"259",1.86891768072942,25.423051810302,6.37757458716691
"260",3.6627880837123,3.76387465755389,3.82607499364073
"261",6.6964872159137,25.1924654450512,1.59097188865904
"262",1.93653191782146,7.73341262857185,6.99490192737365
"263",5.37477802862048,9.35606938044649,2.08012177412418
"264",2.72408661017944,2.98057990046957,3.71800609645832
"265",9.28267156129413,3.39857646960288,10.9248269265265
"266",2.72623139224529,8.49805563329248,1.72201970926089
"267",1.73952745688902,3.15624906115251,4.52752523857064
"268",4.24472062236139,18.1253242899321,0
"269",1.86222815724635,26.0671756053107,3.93459660916431
"270",3.16190622217146,11.6980090607208,1
"271",2.93370371273936,3.35536903034998,11.2727775599759
"272",3.77567322702911,2.58624771962157,5.05872744271701
"273",2.94796751804603,31.9305323519614,1.5
"274",3.09905787026699,8.82468326924223,4.89464564846073
"275",4.65305981796389,5.4715639308406,1.69310457011394
"276",2.11804154562261,7.39348873069425,16.2825978141362
"277",1.96853257920219,10.974238220659,4.93480244375586
"278",1.92672978875507,45.3241128526642,5.55333818907245
"279",2.43835721386723,9.22964734596885,5.58779279948059
"280",2.55464445477072,3.69349265509627,2.38693169789843
"281",1.84085762387905,2.31830777379576,5.59569213016466
"282",2.58022438611236,3.90636803615674,2.9175171207357
"283",1.85636269372708,16.5890436413437,2.67484334285642
"284",2.50507266099071,21.8013687796887,1
"285",2.66742950639351,5.84164692951303,2.56106518677252
"286",2.95726813882113,8.43898874981377,5.19457275821261
"287",3.98888351156893,10.4099857793863,1.43714169214047
"288",2.12617825531688,13.3932326697102,3.94271291544231
"289",3.52523472326695,6.80877980250923,1.88512441867984
"290",4.44044793398059,2.52408677298092,2.82234163525711
"291",3.60158539800122,7.99931843607649,2.03117288840464
"292",2.847565284213,4.77011049009812,3.65158022920628
"293",2.66215031802036,2.56010223963156,4.02199928112024
"294",2.32838667637169,4.10666511508658,1.38691215088212
"295",3.07514671522776,2.37297602013804,5.57113836395918
"296",27.7279065060274,6.22698114451681,4.93283654120537
"297",3.79825840699817,2.85227163361096,3.2441622959571
"298",2.59265020677433,3.2729897490894,7.42580337496459
"299",2.62767577677418,2.63381853069449,800
"300",2.76158453427531,7.93058451900189,1.99723726338723
"301",1.9918241718348,2.74644018128604,6.13203718992084
"302",14.9413169629032,12.3490941346676,1.6859552354783
"303",3.72300084987585,4.4515065024613,7.13265124422745
"304",4.89849598697375,3.33766214510684,2.62077328707051
"305",2.71831691322797,11.7837811937776,2.75470746035494
"306",1.95830440430789,13.2336675984515,2.97514250895028
"307",2.79249313827177,155.220361464268,2.9551882288932
"308",3.48438169837801,6.58694723613725,2.11093881826216
"309",2.73959957315572,4.14055648435343,20.4265240522051
"310",6.49858575630285,10.9423207581091,7.02029070202036
"311",2.49926736882432,4.5258986958609,3.13983034487225
"312",2.77464191771295,3.76597332622013,7.48056724799463
"313",2.61500718348311,44.1689217009781,6.00520993448675
"314",2.53539146928807,3.85845778649662,6.85874115336386
"315",1.43599168779503,89.9050457453966,5.97446610756401
"316",42.6602563137629,8.96626528024685,9.99266519417038
"317",2.13344544165858,10.498691230249,2.05899644498264
"318",2.5921158467311,3.57737064503836,8.18596716945503
"319",4.92912714551714,10.3482683402704,6.5972570523202
"320",2.74366813063017,3.97865046862635,9.02623394065475
"321",3.03197884184024,5.26508856503528,5.12863700747219
"322",2.06782190249998,3.15463416576548,3.86742837633523
"323",10.1181591195282,13.094305140444,5.56152233627908
"324",5.34639418534405,6.29438140846958,2.14982853020507
"325",3.04306341967429,6.98469890870731,1.55922752799223
"326",2.56879397410988,2.78550076904442,2.56319335386265
"327",2.10053065160752,8.0198509354818,3.49129980123882
"328",2.12373718264714,5.65375484031792,3.13559675875487
"329",2.30399104017271,9.62402747906762,3.61947991826342
"330",7.53750054596621,3.81541609056794,3.11130523136909
"331",2.80389194534877,3.99952068949187,2.89775199729535
"332",3.20659588897234,65.0460110383051,5.13307196490981
"333",2.16854213909716,4.59451112225309,3.32124203412211
"334",2.14745391048676,4.62398705424091,3.09001494601248
"335",3.97353047973718,4.81566938874975,5.8078376311343
"336",3.20163312449233,63.1648572706118,19.8398217854948
"337",3.9065509882385,73.1516374805584,5.12067550374086
"338",4.92492729878993,9.11550131922852,8.5067983263412
"339",2.67259090575336,4.50580755205438,26.1643885342477
"340",1.52932108888931,4.63669394840091,2.73455590111993
"341",2.75217403010366,12.1937154217738,7.28810936551924
"342",5.16981419032914,4.2499088724216,1.69672546731399
"343",2.60569979760317,6.25362528380593,8.97304805246086
"344",3.065865367806,4.53942695396996,2.37286948055204
"345",5.0230769375291,4.92308919116642,4.61551287286348
"346",2.79280378087826,4.44939722728879,0
"347",2.86129728324781,9.59670413593131,3.75357181427343
"348",8.9308147652953,12.9832470614215,3.37374311102492
"349",4.31287219599531,12.582755665199,6.41032621733546
"350",4.53361256736998,5.43386638649024,5.89377020555916
"351",2.37959849107584,2.99000706258434,5.85434477678753
"352",3.31213571896001,3.95577329639325,9.74767101153892
"353",2.14588926304792,3.91298456736742,4.29112827351937
"354",2.04469527380325,2.80606036353222,6.67317458054119
"355",3.00669630861731,4.13990206426192,10.9478132465817
"356",5.17530602244411,18.4126114344479,3.03895361861992
"357",3.15172934647364,7.92814781406235,7.46503986191953
"358",3.91879856497341,4.99104238678921,6.66325908995935
"359",3.05744735752887,6.89136518037729,17.3121416471833
"360",2.56720261698216,3.65169221961264,4.86455012659893
"361",4.68693645128314,8.95452024924824,3.69845651706721
"362",3.23094792802019,20.6825154262592,1.88264254635834
"363",2.0025200163776,3.44152865041233,3.14416883633625
"364",2.3314437953155,3.55446548037506,2.6673274072803
"365",2.81376882324409,13.9914957384608,3.35424228361713
"366",3.128385496831,8.33519720407251,11.5484744638132
"367",5.19488295785252,3.61106904164906,2.10866020831629
"368",2.8569928396691,2.2027264535327,6.91650904235773
"369",8.66630447951806,11.144969563029,4.32841401643206
"370",4.70863263525233,41.0916955056391,6.51319258363748
"371",12.5904167036267,81.2327682449122,3.15981045820993
"372",2.54112216178756,14.081045619256,3.95289666400967
"373",2.93024380978554,5.12145859397947,2.32087321150192
"374",3.66564926226353,3.24893881299087,6.34296905533728
"375",2.61526576057806,4.75872397750498,9.55977036903109
"376",4.10366002169993,4.72986689891125,10.0893126551495
"377",2.96222446729369,2.80400963380085,13.5588505333022
"378",4.65677054136775,3.15287456232477,5.42837275197756
"379",2.26165776067251,6.38583889508484,2.46896613489868
"380",4.47140584658877,20.8270469380722,4.53524010195023
"381",3.17574706766014,2.70029907742955,1.75434126048248
"382",11.1574686184029,2.93873011005802,2.76318035752638
"383",3.58747570801842,6.71285915751584,8.76793470432963
"384",4.83725261100723,13.8657833689884,2.33018044371885
"385",2.74717608127392,4.65530107109329,2.13778838036576
"386",2.43104500073717,8.63406029238456,5.26600686266602
"387",1.81393329684715,2.72294737280595,2.43981862766661
"388",1.86988799496358,3.35363755172681,1.85322661400942
"389",2.61878390322756,4.60772996736585,4.01228924466491
"390",3.82375733542025,8.04554185099586,3.93941539537746
"391",2.15515765458099,3.04998520395178,5.10692320679998
"392",2.59902847348921,3.62359330073451,4.44046203917387
"393",3.16250596109076,13.9282895909606,4.48908128246949
"394",1.70824558008727,6.09353582624389,8.38087505967563
"395",2.39035134366966,93.5579744267254,5.4299204527619
"396",1.32276658781361,5.27070692239014,1.70162755955896
"397",12.5472671189895,4.20445885500478,3.30377330158157
"398",3.38108046920478,20.4919401491528,3.02948239691007
"399",4.77449858532098,7.13953896845684,2.08654588969849
"400",6.8824646661572,7.76924290767693,5.43263674161507
"401",3.82884824522552,8.16130922662074,5.32162038556268
"402",1.9290209238612,6.66620388843941,10.5131799985509
"403",16.7522543647455,13.0268872391165,9.68112967470808
"404",3.01363547458597,16.9096649475357,2.97146421629208
"405",8.77505917997984,3.25840859812905,2.04379809020816
"406",2.68706258226502,7.57364684907265,3.48441343789783
"407",3.9792141188888,14.550999341486,5.40344774612783
"408",10.1765124164111,5.86097542970946,0
"409",2.08417001902189,4.81525534972987,5.30378789103858
"410",2.73381509603634,2.52587491700276,7.2776097714642
"411",3.21848643655594,2.35577972321355,6.70565066777528
"412",6.17681699862091,134.141465707542,7.17413679858886
"413",2.21946779352919,2.90567459168144,3.64931647260881
"414",3.09091356012416,40.0258085619443,5.90987771489751
"415",3.80899289540569,13.1575714445977,7.81212241068913
"416",2.6290184414177,5.80851670269243,1.5
"417",4.20465666381793,2.81060795482122,5.50981054895566
"418",1.75890553882589,2.99880349460963,6.14479434601674
"419",5.6682759384435,21.1346166505151,4.08622909475866
"420",3.01021962664584,55.3317787387147,28.5706274311087
"421",2.15227706695532,23.3600792244681,0
"422",4.56413628840808,1.91965664828044,2.88125206285386
"423",3.6318634866356,5.77124406954009,10.5876700667296
"424",30.8096048793829,15.4621420004138,16.2342092828354
"425",2.37579343637154,3.11666347166725,7.18279470551529
"426",2.6383361465693,9.67843700885794,10.0270894266582
"427",1.85907390989187,3.70904848564581,4.09994740102644
"428",2.68074225580306,4.5634747540666,3.08089876302506
"429",2.46067830059954,5.30865434706877,6.70713932272788
"430",3.62027286038163,13.670523880045,3.91386908776296
"431",3.69470664176107,4.11501114593923,5.02028948542218
"432",1.79467022103491,3.3495520340687,5.58917836840927
"433",3.19034712856957,5.36559064857332,2.89506082457172
"434",2.46145223483518,3.94644084907964,3.99619925505196
"435",4.44342363794902,10.0291870212736,3.08916488089306
"436",2.53356826540026,6.25362583072155,2.03649505306938
"437",34.337532878047,73.1173484508921,7.29306506467761
"438",3.40831272263769,4.58351545751259,2.82393323404343
"439",2.05574819853902,4.98616689939577,6.344668050766
"440",3.30553293226571,6.96850786439905,1.7519173415421
"441",3.49037731100782,3.55477264412109,8.17311781847242
"442",2.32110120805889,7.26649171709596,3.84314557141907
"443",3.5987235729807,4.10664547782758,16.9573908925389
"444",1.94363162069429,4.48997244757043,3.76947525530054
"445",2.22989599012607,11.1300507519054,3.84497814215033
"446",2.41579023885757,4.2792137570137,8.92279457955271
"447",2.53317873917604,6.21635522542017,5.25863871126899
"448",2.75229883631004,3.23132005635856,17.3578962414936
"449",2.50997935216817,4.11428752116662,4.35622505923245
"450",3.4067416047023,15.585256903363,5.25758650347351
"451",2.77801906456899,38.0752109389097,0
"452",5.93104893741908,3.40729663462673,14.9661225992777
"453",4.68101923375881,36.9029956125553,6.10683232773678
"454",2.44814966172258,6.00879888298366,1.89811300128973
"455",3.93057208642823,3.74196252104096,3.24549231060971
"456",2.94275360233978,1.78172456440302,2.06741455148998
"457",1.84670138643193,6.17144537382825,7.3085072280009
"458",4.27160437408366,19.0399136768524,7.20684068658993
"459",4.66415494612059,25.0518518630637,2.84531912851681
"460",3.21001352755766,41.5345661487882,7.19105770382383
"461",5.99955312578851,7.01267671825123,1.0665955666891
"462",60.3319798339063,5.91602010714878,2.13527539813445
"463",4.19407708616586,118.999102115346,4.09931398791145
"464",3.50582736725246,10.2101647940278,5.63444786936685
"465",7.42755073957699,4.89581787102047,3.10450132462528
"466",2.28729640423509,2.84826630675586,6.14909629358258
"467",3.62577493568199,5.21425823060705,2.16947252570793
"468",2.44098685688982,101.054393510953,1.5
"469",2.99852185536119,8.4794001549577,8.09932487392615
"470",4.2495215024162,4.62551663848856,2.30418252594196
"471",3.70097240784947,11.4973874037815,3.59934569067433
"472",3.3375723629374,5.5239491009991,6.86974429729326
"473",4.126867736378,2.93925382458113,4.1091102547059
"474",11.022606176512,88.7019614906183,3.8475776616459
"475",2.2212375421278,10.0891500473611,4.14074903016938
"476",3.33157111299543,3.48416594918837,7.61644558849792
"477",1.74914590422841,5.34637405728787,4.78679450421268
"478",4.95186073950884,14.5011681273202,4.98636387901756
"479",6.59477598464482,5.59057951644426,9.27271916905244
"480",1.82152120834692,32.0446102070729,3.24201324150126
"481",2.65164329452146,3.2671365187202,2.19252711240201
"482",5.31957063331067,5.74538170142479,1.95024649966387
"483",3.14481329049562,5.48960049046247,4.75105123514863
"484",2.07903778026109,3.2361404272273,4.31514789558489
"485",4.62554840556499,24.6546777018079,2.66956055655565
"486",2.03537047394217,6.58941154492149,3.27190649473004
"487",3.06262772831424,3.03526912397316,4.24599347986136
"488",4.78763999667423,2.19200737973793,1.94796687317347
"489",2.36065469107609,3.57443068241372,8.97450629593128
"490",2.3435251699302,9.93015107913057,4.53927430963086
"491",3.47600326133133,4.83217094545751,8.75419067778906
"492",2.6885682042473,8.04825679589903,4.62663954736577
"493",5.80199592489911,28.3743780000459,5.31836982555961
"494",4.03145399418484,4.22576624290572,4.97406115448774
"495",2.35913348254646,3.1126921301866,8.20645867731897
"496",2.72239857744928,3.92108169871614,4.38448227812988
"497",4.62331668495213,4.30178515305557,2.65357037324126
"498",4.41612707685496,7.55075049478848,3.01802392218784
"499",2.25672683232864,8.22400769328564,7.8197014218307
"500",3.14076433870653,4.03579826676317,10.8055497516515
"501",4.79107849323654,2.80328358484537,5.58413439281159
"502",3.29020657288685,3.53181980332001,3.22845991500261
"503",6.90051098123846,5.7040105670175,5.59383753049153
"504",5.24398212844037,27.420282591629,9.73023524097229
"505",2.29354154266005,3.15739784058236,3.82414434765415
"506",2.56202246364927,5.62227731475797,4.68812069791468
"507",2.12642511830804,5.25554996573111,5.44905435703695
"508",3.11165643350744,52.2806851829366,21.0124038824132
"509",3.267041433226,5.61239992338923,7.95827557033053
"510",3.46167583855369,19.3993245440329,8.03852460169335
"511",6.39576427699018,46.0124194367062,1.70501695715137
"512",2.47013627174916,4.57904044672625,3.29576778639934
"513",1.58589258623858,17.306787296209,3.31403801556236
"514",2.82833226699779,5.92525665119618,6.16653329711414
"515",2.49419124901462,4.67598419913256,5.33513683079556
"516",6.80018735000293,22.1920173681693,1.59399348270331
"517",1.98015504691367,2.73037208914696,11.8578323344971
"518",4.10915480876328,10.0556416137361,2.6549296644316
"519",2.93856614252209,234.797455204732,4.41075031768625
"520",1.97202835231233,3.59062592005588,3.09357663539149
"521",16.5355229141489,14.1461645323187,2.9553510018932
