,skew_life_dim0,skew_life_dim1,skew_life_dim2
85,2.189942956,14.33921471,1.731450934
86,1.683109984,9.253562128,1.606317883
87,0.859820916,2.381539107,0.829605281
88,0.500063745,0.756300323,1.807987463
89,1.840075754,6.732598846,2.591049327
90,0.289550268,2.344412775,2.143833024
91,0.645014462,5.887357873,3.046197796
92,0.617155589,0.837225337,2.091223059
93,0.815277319,7.944106037,2.833922416
94,-0.551000111,1.878013319,1.401331982
95,0.543825167,1.223304529,2.25323052
96,0.169969095,11.63252525,0.8581123
97,1.23626266,2.952141583,3.237383306
98,0.316210544,1.435580682,0.917457456
99,1.470691839,13.77258067,2.371393627
100,0.656280996,8.294936557,1.89863187
101,0.60496947,1.000241215,2.13937029
102,0.968776935,3.973434971,1.544926564
103,0.344457652,13.60420169,1.346980336
104,0.817729808,7.879370975,2.396307222
105,0.739579077,1.810156697,1.031014698
106,1.179146797,13.21295938,2.684849213
107,0.130691957,1.742362546,1.276078782
108,0.810409634,6.243804171,2.847566024
109,1.165629739,2.126454581,2.728100856
110,1.431240797,2.338888144,-0.645652092
111,1.362012201,3.212122738,1.828687424
112,0.710856208,3.322643756,0.816009936
113,0.78207186,5.091976409,4.193908978
114,1.407157118,6.004076196,4.168745982
115,0.379174285,2.265679938,1.552501255
116,0.114214663,3.68764044,1.977452453
117,0.236810314,8.666276654,-0.224935596
118,0.998398437,6.114143224,3.16888235
119,0.98682285,2.452293032,1.838582825
120,-0.119960869,1.286807019,1.848873491
121,1.110246218,1.955017581,2.820785604
122,1.614709075,1.754153061,3.340656984
123,1.481158407,0.733414059,1.593386752
124,-0.304559212,1.134340257,1.67947005
125,0.330373335,8.935918648,2.170289871
126,-0.137698506,2.407060349,2.429101545
127,0.801931705,6.744218541,3.411528369
128,0.603956122,1.817356726,1.296451054
129,1.059254624,16.25646759,2.215903853
130,1.943836959,9.388648889,1.468257044
131,0.240031907,11.50998478,0.872358326
132,0.079247318,1.422295088,1.664785988
133,0.37370019,4.387982008,2.309741089
134,0.278174219,13.76212946,2.352609516
135,0.788054351,4.492318266,1.419158308
136,0.608782109,1.400667256,1.98568427
137,0.401359593,9.143148183,1.421938371
138,1.003736872,2.571107463,1.93535146
139,2.093892978,11.60098861,1.786386565
140,0.700993316,6.596126989,0.667343572
141,0.812306913,2.136414077,3.743046255
142,-0.957732686,1.368857212,1.556683309
143,0.462301483,4.067350069,5.351489121
144,-0.023472765,3.098055177,1.721230858
145,0.813055431,4.37201535,3.467105911
146,0.44268265,9.019851914,0.637437031
147,1.417545356,16.87624752,2.447063095
148,0.589963471,10.81282347,0.932007833
149,0.197652115,3.313136968,1.0721261
150,-0.205866736,8.241459613,-0.221884374
151,0.404526795,4.609550581,1.171439954
152,1.399987596,5.165864462,1.297450522
153,0.635899308,1.632245553,2.608741208
154,1.232096418,4.730462031,0.990667903
155,0.121676791,1.825345004,0.322816952
156,1.3250147,0.717887439,2.018125433
157,0.108395608,9.23541279,2.515891986
158,0.649698522,14.83094005,1.570130793
159,0.822800061,11.01597951,0.883639581
160,-0.009642048,1.230037095,1.414734822
161,1.109162803,8.276248636,1.458118658
162,1.488329655,4.384972118,1.175242999
163,0.681076117,12.38418187,1.925043663
164,0.741233009,6.431288121,2.244908182
165,-0.233055002,1.444562418,2.30927403
166,0.570044053,1.359178731,1.108343067
167,0.881676221,1.460944512,1.883144605
168,2.606648685,6.055262621,0.594570841
169,0.751786806,1.126587022,2.6956238
170,0.28384728,2.13646133,2.523153736
171,0.277310108,1.973851864,0.944490197
172,0.41508984,2.059573666,1.839583229
173,-0.166316135,11.33479726,1.47186204
174,0.460518094,6.65785876,2.778705553
175,-1.208502667,9.713488479,1.644129524
176,-0.635910816,5.308581459,5.47999471
177,0.220163148,3.153119332,3.277129351
178,0.508246553,3.968567872,1.629096238
179,0.864127556,9.473616257,1.589937069
180,1.669475468,4.217265731,3.867208951
181,1.031883018,1.476843894,1.986202275
182,0.71535894,1.779652498,1.3603698
183,2.103614508,1.793704711,0.811159719
184,0.865432771,5.952070426,0.050338675
185,0.189672052,1.238453105,1.986115692
186,0.34480783,5.067832502,1.2437495
187,-0.146936573,3.485416774,1.521193453
188,1.408538766,5.22670097,2.57982105
189,0.81424087,9.197976014,0.843768248
190,1.380502436,6.87611721,1.666027977
191,0.273598084,11.98234231,1.65995104
192,3.510679343,1.650737216,0.687675507
193,1.288877422,1.31251446,2.917340165
194,0.905013087,10.55890798,1.536244545
195,1.303201039,0.916018978,1.739587963
196,2.39105712,18.77947608,1.599379773
197,1.034264704,6.117465661,2.235604325
198,0.686638225,1.200051646,2.100282316
199,0.456273455,9.143168498,0.449205078
200,0.728684384,8.540362388,1.922298778
201,0.652613404,3.361431733,1.599251107
202,0.505766436,1.563942508,2.271703925
203,1.865358156,9.703216141,0.23099319
204,0.536832024,8.869894325,500
205,-0.523490213,3.034566865,3.001641117
206,0.576648561,7.311361569,0.681138189
207,0.531232379,11.32820761,2.915882009
208,0.688085852,1.550971297,1.915975266
209,0.620605585,1.931071519,2.420517013
210,0.72805392,5.854446618,0.888013304
211,2.273950469,16.97011535,1.931105164
212,0.685571977,7.736144527,1.727077472
213,0.594243588,2.660312955,2.321215719
214,-0.50307805,1.934046055,1.902878098
215,-0.354353053,1.814094017,1.093039156
216,0.518815259,0.608926451,1.775608596
217,2.554413244,13.64628546,2.520886028
218,-0.185009428,4.283597001,1.441884368
219,0.907604361,10.07067611,1.302371655
220,0.903133979,8.917413389,2.140602671
221,0.486713413,1.270444091,2.352104099
222,1.862403271,1.438142185,1.211170685
223,1.88275206,15.84722388,1.359532521
224,0.667330485,2.388250253,0.865994499
225,0.230341323,1.822436688,2.354177368
226,2.259862788,2.969390957,4.121355533
227,1.318895803,1.618170556,2.254477385
228,0.535315025,1.547173399,1.33829224
229,3.501321767,2.786718488,1.804748345
230,2.092521849,13.01427389,3.259768628
231,0.59744407,1.163966966,2.943551383
232,0.075227814,7.182855468,0.354908126
233,1.204613392,1.896287783,2.677148484
234,0.393561998,1.278922579,2.252840692
235,0.883158955,14.52239104,1.925117528
236,0.863694021,1.768230224,1.897539386
237,-0.270893396,1.887025367,1.548507446
238,0.271842964,4.471991105,2.563404747
239,0.269561954,3.856108743,2.92353664
240,0.45298012,4.435148406,2.006429418
241,0.808741516,2.934364034,2.391894636
242,1.688566351,3.21401016,3.421395302
243,1.070355029,10.7914077,2.213290612
244,1.888257789,3.711436542,2.306081554
245,0.735327441,14.98798173,1.508417325
246,-0.120302573,0.777159549,1.46280728
247,0.859142381,3.129759558,1.916414558
248,2.072107965,18.10411067,2.235051597
249,-0.555321458,4.17728388,2.420219165
250,0.551948239,2.524194349,0.647027278
251,-0.036545089,7.149207961,1.288275408
252,1.543337433,1.888872852,2.547769411
253,-0.08812438,0.967563781,1.251045284
254,0.37208037,2.816938182,1.913381088
255,0.041829444,2.835358071,3.14274651
256,-0.357479158,5.102631708,1.446564118
257,-0.007154321,7.526226472,4.798839167
258,0.600881713,5.184934733,500
259,0.280214514,5.393038945,2.09135824
260,-0.723380251,1.332496913,1.354379515
261,1.8142906,6.87741552,1.851018372
262,-0.273585053,2.414308211,2.013262174
263,1.701722057,4.795464879,0.789869748
264,-0.466670759,0.9103677,1.226113881
265,1.914867705,1.093090242,2.821111136
266,0.958188047,5.195109283,0.518933211
267,0.207368546,1.114116574,3.431964907
268,1.341744255,5.927398828,0
269,0.553392925,5.200571334,1.505237444
270,1.028104671,7.621666965,0.44539335
271,1.018766943,1.625593785,2.793234681
272,1.404529996,5.536136375,1.950805844
273,0.725143613,8.158100201,-0.227552295
274,1.137085446,2.965048289,2.275020534
275,0.815749789,2.021041084,0.370005792
276,0.043619475,1.980575897,3.270755791
277,0.418778959,14.30869836,1.587421945
278,0.516929107,6.091014056,3.023366998
279,0.371836396,16.90938,3.223547742
280,0.247006501,1.4670862,0.796625479
281,0.581986487,0.807025411,2.120211593
282,0.809366317,1.302528834,1.047862667
283,0.486506723,4.408738275,1.890148134
284,-0.045093055,5.504518684,0.254844278
285,0.999861131,6.83993579,0.252082541
286,1.1567055,2.875995445,1.501676341
287,1.083717341,5.511139612,-0.703069941
288,-0.367134082,4.702546463,1.584067672
289,1.209343237,2.313285667,0.273585836
290,-0.930327502,0.886098672,1.800593045
291,1.208821143,6.879636734,1.473113578
292,0.949267165,3.526876436,1.579637944
293,0.730211297,1.443783265,1.943767877
294,0.679401486,1.269482275,0.261746494
295,0.872728691,1.003488471,2.039684845
296,2.721269153,2.460734171,1.735549419
297,0.885814127,1.986297861,1.183000409
298,0.267494525,3.377980494,2.05573672
299,0.499392293,5.429147569,0
300,-0.148527706,2.797893896,1.315615124
301,0.086288187,0.842683994,1.95540203
302,3.343525894,6.513823291,0.019303782
303,0.777146707,1.5664545,2.271880173
304,1.087470542,2.772301554,0.846972423
305,0.868210068,7.745175266,0.870670641
306,-0.347151827,2.862425033,1.164149197
307,1.051583182,10.64754838,1.854319276
308,0.941076066,3.307325892,1.261251591
309,0.912597113,2.306432101,4.239195553
310,1.736710732,5.368486999,2.405931274
311,0.921115697,1.511359604,1.110519397
312,0.582442242,6.425027637,2.105018101
313,1.051884325,5.541105975,2.070252028
314,0.064542143,1.323643052,2.025159093
315,0.09734033,7.691412035,1.668396362
316,5.453825925,3.476350819,2.677964527
317,2.396623873,6.182953015,0.367680174
318,0.843449888,5.253347313,2.313864015
319,1.315991153,13.36815,2.068194717
320,0.23979759,4.981918417,2.449711831
321,-0.528269909,1.81142682,1.581594592
322,0.326750178,0.846223831,1.462157061
323,2.60346571,5.817196512,2.03637057
324,1.141854416,8.147084884,1.179177891
325,0.828372747,2.253098934,0.528947702
326,0.455621209,0.791031993,1.098159314
327,0.300063741,2.379528439,1.422605572
328,0.45890206,9.122964278,1.841285909
329,0.59861729,9.765783308,1.7701766
330,2.174876922,2.996949981,1.110700581
331,0.025073974,5.269526062,1.37371014
332,1.159144527,16.12537569,1.759837111
333,0.619551582,9.99407147,0.833058314
334,-0.698800644,1.601586606,1.299076761
335,1.06695353,2.942686935,1.913707287
336,-0.01951529,10.94272649,3.661791039
337,0.762607446,7.998736726,2.180056884
338,1.320688881,3.540847067,3.990954847
339,0.905809953,3.181405558,4.84187312
340,-0.353114437,1.654957673,0.872979558
341,0.790479121,8.972033392,2.388497923
342,1.387058425,2.549745084,1.462051266
343,-0.145546449,1.703689058,2.475988996
344,0.810224002,9.623430431,1.324699792
345,1.551818092,9.2570368,1.967943631
346,1.34989948,5.708224985,500
347,-0.769589373,6.29357884,1.396194054
348,2.183450396,4.22733856,1.214399139
349,1.135690701,2.903422484,1.928704792
350,1.41250249,1.784171046,2.01544117
351,-0.313455674,1.31764164,1.840032826
352,0.934717136,5.638083715,3.471859582
353,0.218827362,1.363598627,1.497409912
354,0.150880645,1.223159057,2.002809827
355,0.2702517,2.450501683,2.768693615
356,1.5257072,10.55090463,1.097517864
357,0.893597371,2.312902256,2.162183537
358,1.197172055,2.143459797,2.261045088
359,1.158064324,8.468184204,4.104260634
360,0.24401794,2.241690786,1.713010125
361,1.103089628,7.015884517,1.250817896
362,0.54461906,8.890778899,0.484180139
363,-0.381680936,1.057015459,1.163526179
364,0.447869901,1.46433795,1.445800501
365,0.736560155,4.702853332,1.507497734
366,0.943757807,3.534017534,2.874620319
367,1.76555674,6.972178131,0.695810094
368,0.978877602,13.49063676,2.087312774
369,1.863946451,15.89949409,1.631242102
370,0.106720356,5.643521123,1.944698881
371,2.292627682,13.69786408,1.467873549
372,0.16140238,3.018740674,1.349184793
373,0.652096037,6.467874194,0.813170241
374,-0.162893871,1.416300537,1.9374568
375,0.364447734,1.48629568,2.822216767
376,0.799610816,2.302712702,2.603780844
377,0.568318319,1.086442974,2.891614563
378,1.426592574,0.914134454,2.587057449
379,-0.637848586,3.49874527,0.698918984
380,1.111164702,3.75437158,1.587065336
381,0.841687778,4.587298345,0.578823138
382,2.017992368,4.637070546,0.980462341
383,1.031975976,6.958184493,2.227622084
384,1.374884133,8.960932821,0.807000365
385,0.888699082,4.510955262,0.490612487
386,0.33819567,7.547306352,1.981519036
387,0.642682315,1.549701328,0.892372667
388,-0.44592941,1.405592456,0.43240241
389,0.281991474,1.586351423,1.569911754
390,-1.053603308,12.41175064,1.425017554
391,0.730841233,1.877302495,1.762929376
392,0.296726644,1.300977073,2.299531177
393,0.332205005,4.643595259,1.315514312
394,0.233181978,2.315938757,1.838748463
395,0.781687055,10.29938828,2.264133959
396,-0.077309691,1.703230089,0.411363
397,2.953078326,2.302718572,2.709799556
398,1.044974494,6.673852664,2.859695769
399,1.094349098,4.657208733,0.680950715
400,3.022323431,2.319186272,3.364532763
401,-1.043641874,2.479124158,1.690780232
402,-0.326624868,1.955691454,2.871808456
403,2.804137926,3.709522642,2.554799744
404,0.110936809,6.294960897,1.13648143
405,2.19542305,6.811659974,0.750834952
406,0.737719709,2.378184047,1.308875735
407,1.241420535,8.135061286,1.743408656
408,2.648973363,7.253767841,500
409,0.091433148,1.633622025,1.739084482
410,-0.01118652,1.357926714,2.835047905
411,0.484973734,0.924458578,2.006449884
412,1.97173509,16.78367931,2.214509167
413,0.80671746,2.315940536,2.655270088
414,-0.395622002,8.125117154,1.930779945
415,0.977129565,3.900028759,2.94661696
416,0.626825875,6.559941495,0.796684842
417,-1.525844933,0.92373735,1.765630384
418,0.062416052,1.34990426,1.891144753
419,1.559951459,7.69175285,1.349857081
420,1.260933623,11.92812695,7.140379909
421,0.300831881,6.111849458,0
422,1.491662,0.665271576,1.403309058
423,0.896462856,1.803553563,3.04150648
424,2.543370645,4.992944429,3.357493257
425,0.435169752,1.111426716,2.091497958
426,0.937220332,4.40013654,3.025672187
427,-0.009663429,2.341345523,1.22757971
428,0.658536465,2.042093316,2.672399096
429,0.563507617,9.466241106,2.675421383
430,0.84846387,6.98462507,1.330979924
431,1.045363919,1.919505272,3.206248025
432,0.139721934,1.281496679,2.509562528
433,1.111800897,9.85171017,4.346575564
434,0.27496473,1.703961655,1.404294449
435,1.337224935,6.774890007,2.227669166
436,0.46086947,2.035115053,0.792869606
437,2.579820304,13.00310909,3.222771603
438,1.077179914,3.612431821,2.556809354
439,0.38387359,2.335207898,1.916576326
440,-0.376770218,5.340675445,0.805492248
441,1.170085932,1.543093427,2.547089635
442,-0.638900454,2.140921855,1.378061429
443,1.116931675,6.354783931,3.039578715
444,-0.382177623,1.479596693,1.446920678
445,-0.267253356,3.439025607,1.210004533
446,-0.081344189,1.303412797,2.393072194
447,-0.69154605,5.819319603,1.735701842
448,0.663997469,1.397364841,3.402535915
449,0.468874207,4.886644873,2.113206722
450,1.256018082,6.286119773,1.676333767
451,0.897772291,10.31134138,0
452,1.698863133,1.485134271,5.67979378
453,1.543261469,12.06250492,1.899234586
454,0.347911271,2.455475065,0.704081124
455,0.723329925,2.945212112,1.230901967
456,-0.151666098,0.280635026,0.740366701
457,0.243394572,3.865099602,2.510297244
458,1.249912717,12.48647191,1.952886481
459,1.687469779,10.11389111,0.888946257
460,1.577703776,11.55956342,2.556260372
461,1.871266774,2.353016211,1.240298228
462,5.97721759,6.545571785,1.050383697
463,-0.874171989,9.019141718,1.395346133
464,1.078437292,2.802042739,2.063847809
465,3.712262213,1.55303881,1.19903531
466,0.361484961,3.041135486,2.34610459
467,1.549330438,3.60995266,2.323639509
468,0.811081773,8.313953787,0.884829144
469,0.778756119,2.280534447,3.970560582
470,-0.677856693,1.638665095,0.772097107
471,1.214751843,7.8354931,2.087108068
472,1.324859784,1.935701638,2.754431095
473,1.678274773,2.152715783,1.821122097
474,2.199599428,13.94873328,5.211440341
475,-0.437877718,4.857903881,1.410773665
476,0.337483017,2.031864818,2.460748376
477,-0.003345558,1.707675276,2.144512549
478,1.777723657,15.68405056,1.881615774
479,1.762104576,1.796355871,2.779998263
480,0.149191592,15.35588192,2.012149951
481,0.449420982,2.067340171,0.834990093
482,1.901644417,7.193231457,0.911685632
483,1.464816307,2.012484167,1.718673968
484,0.103243685,1.200459108,1.576689255
485,1.544481669,6.138215547,1.47078885
486,-0.323704147,1.835573036,1.172663486
487,-0.67206957,1.984003886,1.439847677
488,1.333545893,0.915094149,0.80313543
489,0.809661145,12.65725703,2.533209649
490,0.708383878,14.11366849,1.597622994
491,-0.04366335,1.624031761,2.536936301
492,-0.253622185,6.153750933,1.473036563
493,1.111706462,6.482711502,1.79268093
494,-0.356026516,1.787039872,1.620442849
495,-0.482633804,1.600532057,2.239115178
496,0.519381274,1.309325573,1.497784214
497,1.337221368,9.262872783,1.641209169
498,1.090774249,2.371209227,1.351262285
499,0.430486044,5.009685811,2.191031149
500,0.057181057,8.211382301,2.60941326
501,-0.558572013,1.885493989,1.846779091
502,0.551606693,1.458166764,1.065160311
503,1.855679105,1.931050706,5.947011437
504,-1.518416853,5.464509604,3.740370576
505,0.460443225,1.308993182,1.289087177
506,-0.808949573,2.023995497,1.877742432
507,0.33475147,1.714289074,1.699348444
508,-0.08703577,7.551809129,3.93335396
509,1.097366497,1.934929711,2.352481471
510,1.256319066,14.84092374,2.40210428
511,1.966080052,5.468775119,0.080516687
512,0.378030085,2.460849498,1.282334235
513,0.336791039,6.388497865,1.111795581
514,0.479570823,1.789266488,2.007013477
515,0.830988395,7.832504152,6.395854991
516,1.940519088,6.158459758,-0.662504682
517,0.439802902,0.943340226,3.056361159
518,1.407003459,8.282807624,0.903477071
519,0.904242769,18.634714,1.538131012
520,0.145842185,1.159010156,1.661326575
521,2.486959199,7.918446345,1.126027107
522,-0.058899715,7.432670353,3.285730623
523,-0.646443129,9.788138612,2.119154972
524,0.700994469,8.690600839,3.102953941
525,1.417384473,4.469453148,2.973559589
526,0.074689362,6.10791457,2.357593059
527,0.768008201,6.254838296,0.812305486
528,-0.468137374,7.477729104,1.28134418
529,1.896901426,9.513645202,1.172646328
530,1.232264661,15.58131539,1.665250226
531,-0.730360477,2.198235142,2.216664941
532,0.97772812,9.483228809,5.479141144
533,-0.215635032,11.64777241,2.628571318
534,0.947918993,14.80123664,1.197915891
535,0.676269023,9.488206394,0.233117352
536,1.060390308,7.354712503,2.637885447
537,0.07410602,8.517620238,1.16435706
538,0.015533847,1.606624367,1.546819545
539,1.113931677,4.277570997,2.214602548
540,0.303491087,2.140122383,2.632293052
541,0.916672961,4.027839438,1.804821409
542,0.992095335,1.552236589,1.246283375
543,0.360660655,4.655429304,0.968073764
544,-0.23632172,0.650636401,2.649316871
545,-0.635701555,0.979989972,1.424021689
546,3.073332108,2.512702871,2.851504718
547,0.195927826,4.523844499,1.816739543
548,0.66159133,1.072033283,3.871033354
549,2.228870767,8.339054909,3.479367341
550,2.544636737,0.65935475,2.179967296
551,1.399938414,1.558553961,0.729447939
552,1.168755173,7.015024179,1.752370193
553,3.798372588,6.376845891,6.006941709
554,1.868655064,8.594575966,3.236940492
555,-0.830063619,1.083091186,1.280931375
556,-0.363546079,5.781258623,0.746519866
557,0.119510772,5.251733074,1.826303348
558,-0.27375027,0.793589403,2.039020059
559,0.316694342,0.921691379,0.411233665
560,1.026428451,2.018436871,1.523456729
561,0.013995836,3.576435514,3.289648868
562,1.0617743,2.960107273,1.753972535
563,-0.371740221,6.25767004,2.163341911
564,2.451032153,3.055746154,1.611689835
565,0.381781289,3.316739901,1.35713439
566,0.407872255,14.32301786,1.797810119
567,0.200779042,1.28906018,1.062491258
568,-0.612677727,0.91705321,4.08945114
569,1.134697349,1.813396563,2.116121891
570,-0.081162045,7.850127203,0
571,0.710627589,3.237968049,1.745188749
572,1.313275197,1.530624719,0.177651496
573,-0.943843246,2.263552376,2.801253162
574,2.672960314,8.567236238,4.467345319
575,0.174874781,2.964104673,2.781606493
576,2.708135411,0.908975069,3.752727439
577,-0.235761433,5.385843527,1.418945316
578,0.837383892,3.461849343,1.076274491
579,0.581123291,2.916927548,-0.328796981
580,0.141661954,0.532503031,1.177060604
581,0.84741838,14.50231023,2.523217265
582,0.435051702,5.163535276,-0.135037007
583,1.165501337,12.18454869,1.443201837
584,0.330184387,1.524708621,1.657378458
585,0.598308616,2.241564141,0.965790184
586,0.345682288,1.544754269,1.404764124
587,0.68288305,1.741969775,1.80495007
588,1.486064707,1.955189284,2.575824442
589,1.106350621,15.8786326,1.227619585
590,1.041815844,6.396195158,1.622598816
591,-0.144473559,14.047741,3.326945313
592,0.034281249,1.43130778,1.092648497
593,-0.540250249,12.84734637,0.906193912
594,2.987858574,4.294884662,2.497864668
595,1.066656479,2.218887554,1.958819657
596,-0.141855425,2.28736489,2.271768087
597,0.086504818,1.416033861,1.808472341
598,0.532811215,10.88597552,4.472901748
599,1.007352535,7.605411597,1.542686337
600,0.125505695,8.929884653,2.430552112
601,0.94443665,1.460639082,1.8015308
602,1.063677869,1.847639165,1.430394684
603,1.110133221,3.423307051,2.912780532
604,0.446109134,9.212542114,2.446674226
605,3.723875173,1.734802119,1.661556484
606,0.678721733,2.811789399,2.611248854
607,1.098482473,7.352470629,0.810596411
608,0.397139511,2.810528034,1.777167914
609,-0.048707228,7.086521276,1.821869117
610,2.080573998,9.475664755,0.337711453
611,1.981478858,3.523441319,2.694307269
612,1.653477169,18.89362211,2.908253517
613,0.839306963,3.580682664,1.981591937
614,1.390740205,2.346277217,1.365331205
615,0.99292725,1.607475713,1.682813742
616,-0.144311121,2.828765789,2.883609954
617,1.534327143,7.984103226,2.739560314
618,0.877904845,3.456869199,1.163338463
619,0.487243076,6.330395794,3.070229759
620,0.534801314,2.646044156,1.936616472
621,1.238570087,2.195039171,2.570642336
622,1.637216932,10.17653411,1.189612534
623,1.672552982,2.773074296,1.149657465
624,0.734903216,6.953129768,500
625,0.204742752,0.717092449,0.849387818
626,0.384658446,1.17749814,2.539553699
627,1.479022381,3.408526607,-0.30075728
628,0.089192821,4.558253279,0.665122946
629,2.383702183,1.87672203,4.895777886
630,0.437273571,1.773480656,1.894510527
631,0.051492033,1.492894022,1.932280788
632,0.578560685,1.909776393,1.379776184
633,0.344142391,2.547011175,1.47442582
634,1.408093942,10.78629183,2.057966693
635,1.042048121,1.937572401,2.3601803
636,-1.13813527,5.853563668,2.009525733
637,0.497080349,1.04591757,0.842497439
638,-0.253720178,8.018114313,0.690633084
639,0.608683175,2.358065348,5.152567361
640,1.472831508,3.752313337,2.514894321
641,-0.554548713,1.030466982,1.213260293
642,1.246511239,10.10340563,0.729095879
643,-0.174267239,1.338359428,1.311866637
644,-0.100809835,1.784444747,1.553634618
645,1.767268329,13.05138055,2.838637706
646,2.194516579,2.553266298,3.733828034
647,1.872494522,2.003004801,3.165461899
648,0.250219146,3.532882991,1.347559665
649,2.145184736,4.53850767,0.127725192
650,0.197824097,2.45352778,1.78977448
651,1.967500246,10.75446044,2.268109955
652,-0.199049402,2.833987,1.810638197
653,1.793526976,7.024220658,1.516484414
654,1.076395729,1.294774663,2.458810459
655,1.228402343,4.527118693,2.14491332
656,0.394996956,2.286331958,2.926228406
657,-0.452758992,3.556721953,2.068174879
658,0.335766175,2.639798162,1.116510168
659,-1.919366969,6.316998678,2.199227428
660,0.621682226,10.55401136,15.29105822
661,0.39522564,1.943768622,1.7803343
662,0.815786013,8.192263506,1.057168547
663,0.252596338,0.835458755,0.68514138
664,0.35985269,1.596533035,1.806648064
665,-0.485006637,2.870806526,2.609769529
666,-1.315805421,1.477124071,1.775650409
667,0.896727504,1.658547219,1.604271326
668,0.174402136,1.730532104,1.529867537
669,0.28303828,9.313925079,3.580433643
670,1.931200299,5.183962162,1.396640423
671,0.262343628,3.429912318,1.391733389
672,2.228274423,2.771347597,1.840843846
673,0.390612542,0.918158553,1.571486585
674,0.090578639,3.254458471,1.8812632
675,0.771314347,6.319507233,2.107461938
676,0.499999766,1.794181117,2.525219766
677,-0.461228918,10.30416734,2.15753055
678,1.016171748,2.670284496,3.220364994
679,0.620767501,7.421147211,2.49040127
680,2.077395025,4.423073329,1.885655944
681,0.189108413,1.047753389,2.538581772
682,0.987521206,1.331734857,3.01681385
683,0.902574923,2.64446676,0.893667112
684,0.149308642,3.238660088,2.801485918
685,0.481083423,1.756534135,3.075910599
686,0.127720856,1.639418507,1.277539061
687,0.697049477,0.815214483,3.789328772
688,0.603533861,8.341150025,1.922519969
689,2.315794382,1.044386261,1.496997722
690,2.018067748,3.017034842,1.084532431
691,0.613492115,7.708877099,1.350455379
692,0.24595435,1.464690616,2.137989798
693,1.187113465,1.566208933,-0.385606026
